,D_DATE,Ticker,Cena / Wartość księgowa,Cena / Wartość księgowa Grahama,Cena / Przychody ze sprzedaży,Cena / Zysk,Cena / Zysk operacyjny,EV / Przychody ze sprzedaży,EV / EBIT,EV / EBITDA,ROE,ROA,Marża zysku operacyjnego,Marża zysku netto,Marża zysku ze sprzedaży,Marża zysku brutto,Marża zysku brutto ze sprzedaży,Rentowność operacyjna aktywów,Udział zysku netto w przepływach operacyjnych,Wskaźnik źródeł finansowania inwestycji,Zadłużenie ogólne,Zadłużenie kapitału własnego,Zastosowanie kapitału obcego,Wskaźnik ogólnej sytuacji finansowej,I stopień pokrycia,Płynność gotówkowa,Płynność szybka,Płynność bieżąca,Pokrycie zobowiązań należnościami
44,2017-05-15,CCC,1.63,,0.57,17.03,12.58,0.74,13.55,10.89,14.52,4.46,3.64,2.9,4.01,3.67,48.54,6.49,49.47,59.64,0.53,1.18,0.89,0.93,1.14,0.07,0.45,1.35,0.26
45,2017-08-31,CCC,2.34,,0.91,19.16,17.75,0.87,13.69,11.37,10.02,5.25,4.72,3.23,4.36,4.24,50.35,7.0,79.82,75.2,0.53,1.12,0.88,1.0,1.16,0.09,0.45,1.38,0.22
46,2017-11-13,CCC,2.23,,0.75,16.71,14.67,0.9,12.45,9.92,13.87,7.35,5.9,3.95,5.33,4.45,50.54,7.15,88.71,84.34,0.59,1.47,0.85,0.97,1.18,0.1,0.38,1.34,0.24
47,2018-05-14,CCC,2.2,,0.79,14.22,12.43,0.78,14.07,8.82,16.64,8.7,6.02,4.89,4.21,6.08,51.14,7.36,71.44,83.98,0.53,1.11,0.83,0.95,1.35,0.12,0.45,1.49,0.27
48,2018-08-23,CCC,1.78,,0.57,10.12,8.96,0.53,10.28,6.18,19.4,9.19,7.03,5.49,5.24,6.54,51.67,9.29,47.85,90.65,0.52,1.1,0.8,1.01,1.27,0.17,0.47,1.37,0.24
49,2018-11-08,CCC,1.46,,0.43,8.93,8.87,0.43,7.91,6.53,15.71,7.77,6.83,5.08,5.0,5.08,50.76,8.65,73.91,66.98,0.59,1.44,0.86,0.99,1.29,0.11,0.38,1.28,0.19
50,2019-05-15,CCC,2.17,,0.43,17.36,9.31,0.68,14.39,8.99,9.08,4.7,5.34,2.88,4.55,4.3,49.9,6.54,66.97,92.39,0.66,1.9,1.28,0.89,0.7,0.06,0.32,1.07,0.19
51,2019-09-03,CCC,1.93,,0.41,,10.86,0.69,13.98,6.62,11.31,4.22,4.45,3.08,3.75,3.53,49.34,5.42,43.77,85.38,0.67,1.88,1.28,0.87,0.63,0.07,0.35,1.04,0.19
52,2019-10-30,CCC,1.29,,0.26,,8.01,0.59,11.71,7.14,9.37,3.7,4.47,2.96,3.96,3.01,49.2,5.47,37.33,104.67,0.67,2.06,1.3,0.87,0.61,0.08,0.32,1.06,0.16
53,2020-04-24,CCC,0.86,,0.17,,,0.49,9.17,3.55,6.03,2.25,4.16,2.12,3.35,2.78,48.67,5.33,28.96,81.99,0.65,1.8,1.26,0.87,0.68,0.06,0.33,1.15,0.19
54,2020-09-30,CCC,1.05,,0.22,,,0.47,6.76,4.61,0.99,0.53,3.5,0.17,3.3,0.95,48.63,3.46,6.86,66.2,0.64,1.75,1.22,0.86,0.71,0.16,0.46,1.25,0.24
55,2020-10-27,CCC,0.93,,0.22,,,0.43,7.7,4.67,4.13,1.41,4.04,1.78,4.44,2.14,47.86,4.86,18.63,72.34,0.61,1.53,1.17,0.88,0.69,0.16,0.42,1.18,0.25
56,2021-05-31,CCC,1.89,,0.42,,,0.88,6.01,7.93,6.59,2.94,2.58,2.5,5.04,3.75,43.63,5.06,33.48,46.8,0.61,1.51,1.18,1.0,0.7,0.09,0.41,1.26,0.28
57,2021-10-13,CCC,2.37,,0.56,,,0.85,8.03,9.76,10.1,4.54,3.83,3.7,5.06,4.61,44.71,6.73,13.02,33.19,0.6,1.53,1.16,0.93,0.74,0.18,0.51,1.43,0.3
58,2021-11-24,CCC,2.07,,0.62,,,0.87,10.64,7.64,12.72,6.06,4.26,3.69,5.26,4.7,46.31,6.95,56.97,89.6,0.6,1.57,1.12,0.95,0.81,0.14,0.5,1.48,0.26
59,2022-05-25,CCC,2.02,,0.47,,6.56,0.69,8.45,5.14,12.78,6.4,7.38,5.84,6.78,7.06,48.22,7.2,61.33,20.65,0.63,1.73,1.14,0.92,0.83,0.11,0.43,1.36,0.24
60,2022-10-25,CCC,1.71,,0.37,,5.28,0.56,6.82,4.25,22.28,6.36,7.2,5.38,7.12,7.23,48.19,8.28,74.84,96.51,0.66,1.6,1.13,0.93,0.78,0.1,0.35,1.34,0.22
61,2022-12-01,CCC,1.57,,0.32,,,0.55,4.77,4.55,15.4,5.02,5.86,4.2,6.06,5.36,47.81,7.95,59.67,76.0,0.64,1.51,1.1,0.92,0.84,0.14,0.31,1.29,0.23
62,2023-06-14,CCC,1.49,,0.5,,,0.58,6.98,5.44,18.28,5.02,5.82,3.28,5.9,5.94,41.9,8.58,53.45,104.16,0.57,1.09,1.02,0.96,0.96,0.12,0.36,1.41,0.25
63,2023-10-11,CCC,2.27,,0.38,,,0.55,6.04,5.01,14.17,5.35,5.15,3.19,5.19,5.99,37.24,8.2,46.18,86.31,0.56,1.05,0.99,0.97,1.02,0.14,0.34,1.44,0.26
64,2023-11-29,CCC,1.96,,0.37,,11.52,0.57,10.62,4.96,12.04,3.65,4.87,2.77,4.16,3.71,36.29,6.42,56.87,78.74,0.56,1.27,0.96,1.0,1.05,0.15,0.39,1.42,0.29
65,2024-06-12,CCC,2.07,,0.4,12.9,8.48,0.57,11.3,4.5,12.15,5.37,4.42,3.03,4.39,3.98,39.99,5.98,33.43,88.67,0.55,0.98,0.96,0.98,1.06,0.08,0.35,1.42,0.26
66,2015-05-15,CDL,1.68,5.65,0.46,16.48,10.44,0.46,13.26,9.09,12.69,3.8,5.28,3.89,5.04,4.93,,6.46,50.03,106.01,0.55,1.39,0.89,1.0,1.15,0.1,0.39,1.33,0.25
67,2015-08-14,CDL,1.61,7.02,0.47,14.39,12.26,0.4,11.74,8.74,14.5,5.04,5.08,3.6,4.83,4.58,,7.05,62.26,87.44,0.54,1.23,0.91,0.97,1.09,0.14,0.45,1.4,0.28
68,2015-11-13,CDL,1.54,7.09,0.57,14.51,16.31,0.64,16.37,9.3,13.53,4.1,4.0,2.74,3.98,3.62,,6.33,32.13,96.49,0.55,1.2,0.9,0.98,1.17,0.09,0.48,1.35,0.29
69,2016-05-13,CDL,1.44,5.28,0.58,14.53,11.49,0.59,9.97,8.95,18.3,6.63,3.7,3.19,2.68,3.7,,8.44,107.0,87.87,0.52,1.02,0.88,0.97,1.09,0.09,0.47,1.41,0.38
70,2016-08-12,CDL,1.86,6.26,0.63,16.26,15.44,0.68,12.68,10.57,18.3,5.81,3.82,3.17,2.93,3.84,,8.24,87.18,83.82,0.52,0.98,0.86,0.99,1.11,0.11,0.42,1.31,0.28
71,2016-11-14,CDL,1.7,5.43,0.64,17.53,13.23,0.77,13.34,11.04,13.36,5.94,4.64,3.22,3.18,4.37,,8.59,44.12,63.2,0.52,1.11,0.89,0.96,1.12,0.13,0.43,1.33,0.23
72,2017-05-15,CDL,1.63,6.86,0.57,17.03,12.58,0.74,13.55,10.89,14.52,4.46,3.64,2.9,4.01,3.67,,6.49,49.47,59.64,0.53,1.18,0.89,0.93,1.14,0.07,0.45,1.35,0.26
73,2017-08-11,CDL,2.34,7.09,0.91,19.16,17.75,0.87,13.69,11.37,10.02,5.25,4.72,3.23,4.36,4.24,,7.0,79.82,75.2,0.53,1.12,0.88,1.0,1.16,0.09,0.45,1.38,0.22
74,2017-11-15,CDL,2.23,5.21,0.75,16.71,14.67,0.9,12.45,9.92,13.87,7.35,5.9,3.95,5.33,4.45,,7.15,88.71,84.34,0.59,1.47,0.85,0.97,1.18,0.1,0.38,1.34,0.24
75,2018-05-15,CDL,2.2,4.32,0.79,14.22,12.43,0.78,14.07,8.82,16.64,8.7,6.02,4.89,4.21,6.08,,7.36,71.44,83.98,0.53,1.11,0.83,0.95,1.35,0.12,0.45,1.49,0.27
76,2018-08-13,CDL,1.78,4.4,0.57,10.12,8.96,0.53,10.28,6.18,19.4,9.19,7.03,5.49,5.24,6.54,,9.29,47.85,90.65,0.52,1.1,0.8,1.01,1.27,0.17,0.47,1.37,0.24
77,2018-11-15,CDL,1.46,4.03,0.43,8.93,8.87,0.43,7.91,6.53,15.71,7.77,6.83,5.08,5.0,5.08,,8.65,73.91,66.98,0.59,1.44,0.86,0.99,1.29,0.11,0.38,1.28,0.19
78,2019-05-30,CDL,2.17,,0.43,17.36,9.31,0.68,14.39,8.99,9.08,4.7,5.34,2.88,4.55,4.3,,6.54,66.97,92.39,0.66,1.9,1.28,0.89,0.7,0.06,0.32,1.07,0.19
79,2019-08-30,CDL,1.93,,0.41,11.83,10.86,0.69,13.98,6.62,11.31,4.22,4.45,3.08,3.75,3.53,,5.42,43.77,85.38,0.67,1.88,1.28,0.87,0.63,0.07,0.35,1.04,0.19
80,2019-11-29,CDL,1.29,,0.26,12.05,8.01,0.59,11.71,7.14,9.37,3.7,4.47,2.96,3.96,3.01,,5.47,37.33,104.67,0.67,2.06,1.3,0.87,0.61,0.08,0.32,1.06,0.16
81,2020-07-27,CDL,0.86,,0.17,,4.9,0.49,9.17,3.55,6.03,2.25,4.16,2.12,3.35,2.78,,5.33,28.96,81.99,0.65,1.8,1.26,0.87,0.68,0.06,0.33,1.15,0.19
82,2020-08-28,CDL,1.05,,0.22,,8.44,0.47,6.76,4.61,0.99,0.53,3.5,0.17,3.3,0.95,,3.46,6.86,66.2,0.64,1.75,1.22,0.86,0.71,0.16,0.46,1.25,0.24
83,2020-11-27,CDL,0.93,,0.22,,8.41,0.43,7.7,4.67,4.13,1.41,4.04,1.78,4.44,2.14,,4.86,18.63,72.34,0.61,1.53,1.17,0.88,0.69,0.16,0.42,1.18,0.25
84,2021-05-31,CDL,1.89,,0.42,,14.23,0.88,6.01,7.93,6.59,2.94,2.58,2.5,5.04,3.75,,5.06,33.48,46.8,0.61,1.51,1.18,1.0,0.7,0.09,0.41,1.26,0.28
85,2021-08-27,CDL,2.37,,0.56,,17.86,0.85,8.03,9.76,10.1,4.54,3.83,3.7,5.06,4.61,,6.73,13.02,33.19,0.6,1.53,1.16,0.93,0.74,0.18,0.51,1.43,0.3
86,2021-11-19,CDL,2.07,,0.62,18.87,16.14,0.87,10.64,7.64,12.72,6.06,4.26,3.69,5.26,4.7,,6.95,56.97,89.6,0.6,1.57,1.12,0.95,0.81,0.14,0.5,1.48,0.26
87,2022-05-20,CDL,2.02,,0.47,8.67,6.56,0.69,8.45,5.14,12.78,6.4,7.38,5.84,6.78,7.06,,7.2,61.33,20.65,0.63,1.73,1.14,0.92,0.83,0.11,0.43,1.36,0.24
88,2022-08-26,CDL,1.71,,0.37,7.74,5.28,0.56,6.82,4.25,22.28,6.36,7.2,5.38,7.12,7.23,,8.28,74.84,96.51,0.66,1.6,1.13,0.93,0.78,0.1,0.35,1.34,0.22
89,2022-11-18,CDL,1.57,,0.32,9.28,4.9,0.55,4.77,4.55,15.4,5.02,5.86,4.2,6.06,5.36,,7.95,59.67,76.0,0.64,1.51,1.1,0.92,0.84,0.14,0.31,1.29,0.23
90,2023-05-30,CDL,1.49,,0.5,8.04,6.24,0.58,6.98,5.44,18.28,5.02,5.82,3.28,5.9,5.94,,8.58,53.45,104.16,0.57,1.09,1.02,0.96,0.96,0.12,0.36,1.41,0.25
91,2023-10-02,CDL,2.27,,0.38,,,0.55,6.04,5.01,14.17,5.35,5.15,3.19,5.19,5.99,,8.2,46.18,,0.56,1.05,0.99,0.97,1.02,0.14,0.34,1.44,0.26
92,2023-11-17,CDL,1.96,,0.37,,,0.57,10.62,4.96,12.04,3.65,4.87,2.77,4.16,3.71,,6.42,56.87,78.74,0.56,1.27,0.96,1.0,1.05,0.15,0.39,1.42,0.29
93,2024-05-17,CDL,2.07,6.12,0.4,,8.48,0.57,11.3,4.5,12.15,5.37,4.42,3.03,4.39,3.98,,5.98,33.43,88.67,0.55,0.98,0.96,0.98,1.06,0.08,0.35,1.42,0.26
94,2015-11-16,EAH,1.54,7.09,0.57,14.51,16.31,0.64,16.37,9.3,13.53,4.1,4.0,2.74,3.98,3.62,50.42,6.33,32.13,96.49,0.55,1.2,0.9,0.98,1.17,0.09,0.48,1.35,0.29
95,2016-05-16,EAH,1.44,5.28,0.58,,,0.59,9.97,8.95,18.3,6.63,3.7,3.19,2.68,3.7,50.53,8.44,107.0,87.87,0.52,1.02,0.88,0.97,1.09,0.09,0.47,1.41,0.38
