,Ticker,Data,Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,Zysk ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,Zysk operacyjny (EBIT),Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),Zysk z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,Zysk netto,Zysk netto akcjonariuszy jednostki dominującej,Aktywa trwałe,Wartości niematerialne i prawne,Rzeczowe składniki majątku trwałego,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Przepływy pieniężne razem
23,ATT,2016-03-11,8955690.0,6997921.0,669315.0,729629.0,558825.0,47379.0,120142.0,486062.0,34227.0,44343.0,15170.0,491116.0,0.0,491116.0,0.0,375152.0,343339.0,7651480.0,1026030.0,6387823.0,6259.0,185621.0,45747.0,3400440.0,858029.0,1077146.0,1456482.0,641711.0,8092.0,691.0,11051920.0,6533877.0,495977.0,0.0,2418270.0,595388.0,2072368.0,1602929.0,52034.0,0.0,67485.0,685219.0,1850287.0,127839.0,0.0,11051920.0,1115806.0,519721.0,-1303190.0,1241240.0,74395.0,0.0,96522.0,-112989.0
24,ATT,2017-04-28,9617495.0,7457734.0,673555.0,757767.0,728439.0,50200.0,181425.0,597214.0,32107.0,68931.0,16015.0,576405.0,0.0,576405.0,0.0,488826.0,456663.0,8069981.0,904839.0,6779748.0,137850.0,177624.0,69920.0,3668063.0,1003214.0,1112672.0,1530740.0,1085885.0,10882.0,10555.0,11738044.0,6855759.0,495977.0,0.0,2418270.0,587648.0,2336621.0,1769199.0,70209.0,0.0,31484.0,732150.0,1958016.0,87124.0,0.0,11738044.0,1114225.0,589672.0,-709222.0,1069140.0,54490.0,0.0,100313.0,459493.0
25,ATT,2018-04-19,9998967.0,8406424.0,658602.0,812368.0,121573.0,49604.0,90186.0,80991.0,55057.0,108740.0,13092.0,40400.0,0.0,40400.0,0.0,7650.0,9759.0,9886441.0,1814678.0,7665639.0,185397.0,144785.0,75942.0,4274028.0,1503897.0,1621126.0,1125377.0,846532.0,14578.0,9050.0,14160469.0,6703038.0,495977.0,0.0,2418270.0,625188.0,3556776.0,2598289.0,362620.0,0.0,198138.0,1029687.0,3275467.0,116420.0,0.0,14160469.0,1082530.0,683451.0,-1761460.0,1097209.0,433450.0,0.0,144345.0,-245480.0
26,ATT,2019-04-25,11307915.0,8833939.0,902195.0,886734.0,685047.0,65518.0,137741.0,612824.0,29407.0,96265.0,12493.0,558459.0,0.0,558459.0,0.0,407673.0,372856.0,10705437.0,1293660.0,8994826.0,156867.0,162527.0,97557.0,4773254.0,1669809.0,1642459.0,1424862.0,770087.0,15456.0,20668.0,15478691.0,7036374.0,495977.0,0.0,2418270.0,657573.0,4288382.0,2516567.0,205908.0,0.0,59530.0,1356540.0,3496362.0,714357.0,0.0,15478691.0,2033434.0,811286.0,-1186489.0,1049703.0,-919939.0,0.0,2695.0,-72994.0
27,ATT,2020-04-08,10524527.0,8351020.0,915699.0,804475.0,453333.0,164040.0,61614.0,555759.0,36126.0,100675.0,14939.0,506149.0,0.0,506149.0,0.0,355410.0,311617.0,13511725.0,1358993.0,11407794.0,489827.0,160477.0,94634.0,4695425.0,1534011.0,1647865.0,1495998.0,923328.0,17456.0,95.0,18207150.0,7339074.0,495977.0,0.0,2418270.0,949828.0,5704419.0,3092693.0,193443.0,0.0,747967.0,1446887.0,4213829.0,179726.0,0.0,18207150.0,2705161.0,765788.0,-2831493.0,3002934.0,254821.0,0.0,9447.0,128489.0
28,ATT,2021-04-15,15901259.0,12822820.0,1057156.0,829280.0,1192003.0,95940.0,411438.0,876505.0,62453.0,220674.0,15601.0,733885.0,0.0,733885.0,0.0,633687.0,581813.0,14905836.0,1318536.0,12762548.0,542552.0,176245.0,105955.0,8738869.0,2313143.0,4041766.0,2365991.0,2362193.0,17969.0,0.0,23644705.0,7941863.0,495977.0,0.0,2418270.0,990304.0,5951160.0,5827116.0,818475.0,0.0,1826318.0,1241898.0,8761378.0,289469.0,0.0,23644705.0,5784827.0,761656.0,-2423436.0,2479061.0,-1917836.0,0.0,5651.0,1443555.0
29,ATT,2022-04-27,24657853.0,20722832.0,1164041.0,979960.0,1791020.0,111552.0,1036923.0,865649.0,136027.0,331140.0,18150.0,688686.0,0.0,688686.0,0.0,583820.0,620122.0,16948753.0,1276500.0,14150875.0,629999.0,560490.0,330889.0,8916891.0,3444385.0,2059743.0,3391010.0,1376541.0,21753.0,0.0,25865644.0,8934649.0,495977.0,0.0,2418270.0,1021718.0,7294419.0,6141011.0,689738.0,0.0,1362571.0,1278938.0,8614858.0,421538.0,0.0,25865644.0,5608373.0,756013.0,-2808542.0,2830715.0,-3792730.0,0.0,16482.0,-992899.0
30,ATT,2023-03-30,13545094.0,13833787.0,976300.0,983820.0,-2248813.0,421151.0,1772560.0,-3600222.0,363453.0,374055.0,27560.0,-3583264.0,0.0,-3583264.0,0.0,-3290464.0,-2822147.0,17265116.0,565696.0,14436631.0,609262.0,480505.0,1173022.0,7031404.0,2469246.0,1480166.0,3061838.0,1012355.0,20154.0,0.0,24296520.0,5951454.0,495977.0,0.0,2418270.0,516835.0,2997479.0,5388239.0,6867697.0,0.0,2267065.0,1994900.0,14830752.0,307751.0,0.0,24296520.0,6558992.0,808174.0,-2494175.0,2496079.0,-4419708.0,0.0,13189.0,-354891.0
31,BDZ,2005-09-21,111917.0,83688.0,7978.0,9216.0,11035.0,1992.0,4199.0,8828.0,542.0,2406.0,0.0,6964.0,0.0,6964.0,0.0,5564.0,5564.0,103872.0,206.0,100273.0,0.0,228.0,3165.0,25727.0,5507.0,16358.0,3829.0,3829.0,33.0,0.0,129599.0,69227.0,15746.0,0.0,13878.0,0.0,13520.0,11223.0,16200.0,0.0,0.0,0.0,35729.0,8306.0,11123.0,129599.0,23232.0,9240.0,-7001.0,7184.0,-15334.0,0.0,5511.0,897.0
32,BDZ,2006-03-14,109122.0,83689.0,7485.0,9520.0,8428.0,2413.0,2280.0,8561.0,251.0,1190.0,0.0,7622.0,0.0,7622.0,0.0,5925.0,5925.0,101077.0,258.0,97829.0,0.0,228.0,2762.0,19720.0,5431.0,14076.0,160.0,160.0,53.0,0.0,120797.0,69731.0,15746.0,0.0,14011.0,0.0,0.0,8304.0,22642.0,0.0,0.0,0.0,39126.0,8180.0,11940.0,120797.0,15181.0,10405.0,-6566.0,7762.0,-12584.0,0.0,5511.0,-3969.0
33,BDZ,2007-03-12,110285.0,85866.0,8041.0,9834.0,6544.0,2351.0,736.0,8159.0,366.0,809.0,0.0,7716.0,0.0,7716.0,0.0,5840.0,5840.0,96233.0,36.0,93787.0,0.0,8.0,2402.0,17876.0,6337.0,11424.0,79.0,79.0,36.0,0.0,114109.0,66769.0,15746.0,0.0,14035.0,0.0,472.0,10538.0,12572.0,0.0,0.0,0.0,31247.0,8137.0,15621.0,114109.0,21693.0,8752.0,-4655.0,6014.0,-17119.0,0.0,5669.0,-81.0
34,BDZ,2008-02-29,119366.0,92776.0,7068.0,10797.0,8725.0,858.0,970.0,8613.0,112.0,932.0,0.0,7793.0,0.0,7793.0,0.0,6528.0,6528.0,101747.0,1141.0,97892.0,0.0,8.0,2706.0,24238.0,9143.0,14204.0,848.0,848.0,43.0,0.0,125985.0,67629.0,15746.0,0.0,14452.0,0.0,3754.0,10511.0,17542.0,0.0,1048.0,0.0,37269.0,8168.0,17333.0,125985.0,15450.0,13899.0,-12230.0,12310.0,-2464.0,0.0,5669.0,756.0
35,BDZ,2009-02-03,141739.0,116141.0,1757.0,11440.0,12401.0,671.0,1753.0,11319.0,79.0,906.0,0.0,10492.0,0.0,10492.0,0.0,8243.0,8243.0,100960.0,1250.0,96850.0,0.0,8.0,2852.0,28001.0,10751.0,16117.0,1086.0,833.0,47.0,0.0,128961.0,70204.0,15746.0,0.0,14463.0,0.0,5179.0,8544.0,17504.0,0.0,1048.0,0.0,34698.0,7602.0,18880.0,128961.0,18402.0,12877.0,-13307.0,13065.0,-5110.0,0.0,5669.0,-15.0
