,Ticker,Data,Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,Zysk ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,Zysk operacyjny (EBIT),Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),Zysk z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,Zysk netto,Zysk netto akcjonariuszy jednostki dominującej,Aktywa trwałe,Wartości niematerialne i prawne,Rzeczowe składniki majątku trwałego,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Przepływy pieniężne razem
598,ATD,2013-04-30,17.97,14.92,,15.58,77.92,16.32,37.26,63.83,203.04,-38.34,,98.14,,98.14,,89.35,91.02,5.51,0.82,-2.29,,2871.25,192.26,29.37,-16.72,35.4,46.76,51.39,179.77,-100.0,19.91,16.52,0.0,,2.03,0.88,-8.1,40.94,-73.37,,-27.28,-65.59,28.32,52.8,,19.91,568.74,25.88,62.13,-38.6,-234.11,,14.27,148.59
599,ATD,2014-04-25,-7.04,-10.32,,15.77,-26.84,-8.14,-47.67,-11.79,-20.6,121.42,,-23.7,,-23.7,,-25.04,-26.7,3.33,18.08,-0.35,,-81.99,-41.95,4.0,4.56,0.42,27.43,27.43,-14.27,,3.77,-3.38,0.0,,1.65,60.51,-28.84,24.7,68.2,,11.06,-35.27,8.37,-16.61,,3.77,7.27,1.36,-101.56,8.28,28.59,,87.51,-19.21
600,ATD,2015-03-23,31.72,37.57,,15.26,17.18,-22.17,-4.9,6.76,-75.66,-44.05,,13.1,,13.1,,15.42,23.85,8.42,11.75,-7.19,,267.99,241.78,11.56,-20.03,-28.08,185.71,185.37,22.67,,10.47,8.42,0.0,,1.2,-0.94,-15.23,-12.19,-11.3,,-25.04,346.9,14.73,73.01,,10.47,137.45,2.3,10.51,-9.73,15.83,,0.02,761.22
601,ATD,2016-03-21,-22.69,-32.19,,10.95,-1.52,-40.85,-63.14,-0.28,209.91,26.68,,-0.19,,-0.19,,-0.74,3.35,25.46,13.05,-5.09,,-91.24,487.92,-14.92,9.48,17.44,-69.73,-69.7,207.96,,-1.15,2.33,0.0,,-4.77,-0.46,413.65,-31.23,140.9,,-15.43,2522.69,-23.25,-26.06,,-1.15,-162.07,4.95,35.5,32.69,85.36,,20.03,-207.3
602,ATD,2017-03-21,37.67,49.16,,3.01,61.66,-24.34,218.19,35.31,-52.21,18.21,,33.6,,33.6,,39.5,20.2,16.17,7.13,1.56,,536.23,51.5,116.09,38.99,32.04,466.12,464.88,141.09,,72.84,8.29,0.0,,0.0,18.36,26.49,284.86,-9.85,,147.19,47.93,149.23,58.1,,72.84,410.58,0.82,-75.32,2.19,-1069.91,,11.06,302.12
603,ATD,2018-03-27,-5.17,-6.36,,5.42,-22.06,-9.23,-40.74,-17.55,363.38,7.6,,-14.2,,-14.2,,-15.72,-16.19,-7.34,1.19,8.34,,-38.84,-33.73,-40.74,-1.01,-27.49,-69.9,-70.06,-6.72,,-31.03,3.76,0.0,,0.0,-2.66,-17.29,-71.41,46.28,,67.27,-33.45,-47.76,-12.73,,-31.03,-159.82,21.54,18.17,2.56,111.53,,31.87,-185.14
604,ATD,2019-03-28,7.14,9.72,,4.16,-12.63,297.41,-39.26,23.15,-74.5,-23.27,,21.71,,21.71,,9.66,13.69,-2.44,-32.26,65.86,,-43.2,-32.03,-8.28,-39.87,25.25,-10.5,-42.62,-62.68,,-5.99,4.7,0.0,,0.06,-69.73,21.14,4.74,-36.7,,51.31,-19.31,-14.18,-30.69,,-5.99,131.54,78.86,-45.5,39.14,-1669.93,,-0.46,81.79
605,ATD,2020-03-31,-11.92,-19.0,,0.4,40.14,403.55,-7.58,165.7,-16.98,37.07,,175.9,,175.9,,197.81,215.1,-16.09,-36.64,-30.09,,-85.57,28.93,65.68,228.52,-13.14,276.98,489.25,4.46,,32.51,39.14,0.0,,0.0,23.55,-15.89,63.21,94.66,,-23.4,-0.64,44.43,30.86,,32.51,42.08,-9.59,500.24,-30.13,117.06,,-16.18,758.64
606,ATD,2021-04-13,-21.05,-10.69,,-29.25,-84.91,-97.52,225.56,-99.72,-78.9,-54.2,,-102.04,,-102.04,,-103.12,-105.95,-9.33,25.37,-5.12,-53.03,-100.0,-38.57,-39.86,-76.83,21.76,-89.36,-89.35,91.7,-100.0,-32.02,-35.39,0.0,,0.0,-2.27,-26.35,-37.64,-61.87,,-37.64,-14.06,-31.23,-13.29,,-32.02,-200.98,-24.49,-110.58,-28.55,-1834.57,,354.51,-207.61
607,ATD,2022-03-30,9.86,9.16,,12.8,1.92,-66.04,-88.94,1928.38,1010.77,10.42,,326.67,,326.67,,249.01,157.86,-9.1,6.14,-12.22,-12.96,,-34.42,-7.08,134.33,-15.26,76.87,77.68,-44.55,,-7.78,1.9,0.0,,0.0,12.94,-30.85,-8.68,37.1,,-8.37,-22.41,-11.37,-20.04,,-7.78,160.16,1.05,-10.7,-20.21,95.84,,-100.0,109.26
608,ATD,2023-03-29,45.43,52.19,,8.2,280.11,323.34,214.87,293.3,-58.73,92.6,,306.52,,306.52,,309.99,631.81,16.82,12.59,-2.62,-90.95,,137.89,40.96,-63.33,42.46,100.51,99.92,44.9,,32.81,13.38,0.0,,0.0,-49.03,88.66,31.01,80.44,,0.0,98.19,45.81,60.81,,32.81,50.41,7.47,-50.92,32.17,228.17,,,128.56
609,PHR,2020-03-31,-10.51,31.06,-43.83,-16.64,40.17,3657.14,48.55,41.5,-100.0,-39.31,,41.27,,41.27,,27.32,26.92,-22.99,-7.61,-20.91,1.92,,-34.75,0.15,3.85,-21.81,64.31,64.31,-50.36,,-6.73,-102.71,0.0,,2.87,-47.18,-30.93,67.85,70.87,,-7.69,30.0,71.1,130.04,,-6.73,82.94,-2.33,27.47,-21.61,-77.75,-100.0,,16.41
610,PHR,2021-04-12,53.16,52.25,-5.9,17.24,40.93,-73.0,126.83,33.8,,79.55,,29.03,,29.03,,33.33,33.36,9.94,-4.07,85.75,89.62,,-14.06,-0.8,-13.39,35.99,-15.21,-15.21,-100.0,,1.84,-3400.0,1.37,,-17.43,-22.49,2779.75,39.98,-7.3,,15.87,-7.69,3.98,-86.2,,1.84,-43.78,-0.32,-25.25,49.07,3.18,,,-138.43
611,PHR,2022-03-31,25.04,17.69,8.5,-30.96,94.22,-81.69,-32.47,87.23,,90.72,,68.28,,68.28,,64.73,65.81,-11.65,3.42,-38.37,-17.91,,-3.17,21.62,31.8,16.45,9.04,9.04,,,12.81,-33.4,0.0,,0.0,-17.97,-48.85,41.05,57.72,,8.22,154.17,46.57,7.19,,12.81,156.4,-10.38,11.69,-29.15,-145.61,,,151.74
612,PHR,2023-03-29,-49.86,-35.24,-41.41,11.22,-1814.49,286430.76,10.51,6584.06,,-36.17,,2431.8,,2431.8,,1869.44,1943.38,-69.26,-88.59,-48.39,-70.91,,-59.56,134.0,-90.25,-83.01,1296.8,1296.8,,,91.84,447.01,0.0,,0.0,2.32,-94.38,-81.34,-99.97,,-78.8,-65.57,-89.56,-86.03,,91.84,1715.94,-42.07,-1330.14,1485.4,-531.72,,,15302.24
613,GPP,2022-04-22,28.09,42.65,,,12.13,35.64,868.6,11.01,-92.95,1431.15,-127.07,-28.89,,-28.89,,-33.9,-33.64,254.03,8997.07,-10.69,,-1.05,87.07,-19.96,,31.18,-47.65,-40.74,357.99,,104.66,26.59,0.24,,119.55,175.0,566.09,108.05,,,19.05,41.72,83.68,48.47,,104.66,6.26,31.36,-1745.72,95.68,238.5,-100.0,27.85,-250.39
614,GPP,2023-04-04,19.04,24.49,,,11.44,64.92,25.65,11.58,11.35,111.25,1043.75,1.97,,1.97,,11.07,9.48,-6.22,-4.81,60.65,,-14.87,-28.27,25.72,-51.66,-6.58,49.2,49.5,28.44,,0.59,15.14,0.0,,26.18,15.15,-16.3,8.66,-62.92,,-4.3,-22.44,3.78,19.87,,0.59,35.1,117.79,95.72,41.93,-221.24,,-25.0,172.05
615,CAV,2022-03-31,79.73,145.88,,10.97,4.51,-57.26,-25.07,-67.17,431.96,60.97,-68.7,-85.17,,-85.17,,-85.68,-85.68,7.11,0.0,8.36,,6.9,147.21,-12.29,0.51,50.04,-33.2,-64.59,-15.02,,4.41,2.57,2.12,,7.54,,8.01,39.63,38.71,-100.0,-92.76,-19.89,-0.87,-5.23,,4.41,-3.1,52.91,95.59,28.2,-91.65,,,-171.92
616,CAV,2023-04-27,29.75,4.07,,-89.85,313.57,-11.35,-48.72,79.12,943.3,50.95,-251.01,225.23,,225.23,,233.37,233.37,17.92,-0.05,3.68,,19.28,-2.96,37.06,259.29,-68.38,0.84,32.81,-9.79,,20.15,8.38,0.0,,0.0,,34.05,54.99,-1.04,,10.95,22.68,10.86,-29.26,,20.15,84.44,35.79,-1654.85,-38.63,583.53,,,117.99
617,IPO,2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,IPO,2006-10-02,21.65,12.28,48.93,64.43,1.72,772.41,152.9,7.48,223.91,-14.71,,14.94,,14.94,,17.63,17.63,111.6,416.25,105.82,,,65.04,19.31,35.0,40.71,-81.25,-81.25,533.33,,33.71,164.4,22.95,,217.06,,208.47,-2.41,-98.88,,,,-10.83,-25.89,-98.91,33.71,-517.03,100.0,-108.11,99.65,50.03,144.08,,-185.99
619,IPO,2007-05-29,40.31,39.35,41.86,48.57,35.81,270.95,9.95,68.35,22.15,83.72,,64.23,,64.23,,56.97,56.97,98.5,20.34,103.1,,-5.9,7.39,18.01,26.65,-27.29,-57.47,-57.47,-17.76,,37.88,12.81,0.0,,9.27,,133.79,41.78,6547.83,,-100.0,,51.13,161.26,5350.0,37.88,229.4,75.58,-142.02,154.3,-39.08,-100.0,,86.74
620,IPO,2008-06-02,27.69,21.83,51.95,9.71,-28.51,-45.13,-5.34,-34.67,-97.25,242.83,,-81.08,,-81.08,,-86.13,-86.13,115.88,30.38,117.49,,91.54,65.6,24.02,18.23,86.27,115.74,115.74,-1.2,,56.67,1.57,0.0,,13.32,,327.83,59.64,70.99,,,,53.41,-55.82,0.0,56.67,45.12,71.43,-103.58,104.67,226.54,,,185.66
621,IPO,2009-04-30,15.75,18.31,16.67,-1.91,-42.01,-21.65,115.69,-51.95,10420.0,-25.02,,-83.38,,-83.38,,-77.26,-77.26,11.3,536.88,6.3,,5.4,222.99,1.24,7.13,-46.16,1.2,1.2,60.32,,6.17,0.35,0.0,,1.63,,-45.58,0.03,330.22,,197.83,,19.94,60.04,8940.37,6.17,-35.11,-9.44,57.32,-57.65,-74.36,,,-97.76
622,IPO,2010-03-22,6.41,7.29,3.11,-3.06,93.13,26.89,21.02,97.9,-98.86,6.81,,734.95,,734.95,,621.23,621.23,-5.54,1.77,-5.38,,-3.57,-44.6,-24.7,-23.44,-49.24,-4.44,-4.44,-21.21,,-14.86,2.53,0.0,,0.36,,-58.71,-21.18,0.41,,-100.0,,-13.98,104.95,-4.51,-14.86,48.62,11.13,81.0,-81.05,-318.3,,,-473.33
623,IPO,2011-03-21,-16.49,-18.34,4.52,1.12,-352.64,8.5,99.06,-379.45,1233.33,27.93,,-1056.02,,-1056.02,,-1275.97,-1275.97,2.65,-8.98,0.23,,11.43,380.5,13.58,9.67,33.57,128.11,128.11,185.9,,7.35,-29.06,0.0,,2.62,,214.02,26.36,-47.26,,,,5.59,-33.93,-0.61,7.35,-77.37,-3.56,-118.07,127.22,136.0,,,2858.93
624,IPO,2012-03-20,20.06,14.55,9.04,-11.95,145.24,13.68,6.27,132.77,770.0,4.32,,106.88,,106.88,,104.97,104.97,-5.12,-4.92,-5.03,,13.73,-12.11,-13.82,-11.38,-39.12,-51.04,-51.04,14.35,,-9.08,2.04,0.0,,-30.04,,-45.79,-13.93,48.21,,2.13,,-3.34,79.37,0.56,-9.08,136.76,-4.33,88.02,-82.24,-293.61,,,-190.87
625,IPO,2013-03-21,-5.58,-2.92,-5.51,9.59,-104.34,4.12,-55.7,-97.13,-97.27,-35.06,,-308.22,,-308.22,,-404.06,-404.06,-3.92,-9.35,-4.26,,1.4,11.8,2.05,1.36,26.1,9.95,9.95,-18.53,,-1.34,-6.07,0.0,,2.14,,72.49,2.24,-69.41,,325.0,,-10.67,2.2,-5.85,-1.34,-50.01,0.2,21.7,11.12,60.8,,,109.54
626,IPO,2014-03-21,-1.28,-0.62,-0.72,-2.36,-593.75,17.19,8.42,-1002.75,78.95,-1.37,,-49.2,,-49.2,,-41.64,-41.64,-2.69,-7.22,-3.31,,2.76,16.13,3.96,6.49,-52.42,-23.16,-23.16,50.54,,0.28,-9.16,0.0,,-6.36,,-44.15,7.27,183.0,,17.16,,17.48,-3.68,-8.98,0.28,35.9,2.31,-422.96,161.09,22.16,,,-355.97
627,IPO,2015-03-20,-1.38,-1.13,-1.67,2.6,-25.09,13.17,56.1,-77.85,-100.0,-7.37,,-20.03,,-20.03,,-66.57,-66.57,-7.16,-4.45,-6.84,,0.0,-17.93,-14.23,-14.66,1.15,1.67,1.67,-22.22,,-10.43,-16.79,0.0,,-9.62,,39.82,-11.5,-53.38,,-46.03,,-16.25,16.02,-5.14,-10.43,-4.82,2.29,37.02,-21.61,-23.88,,,105.54
628,IPO,2016-03-18,-4.19,-3.38,-0.59,-6.93,-198.78,2.29,105.92,-304.97,,0.1,,-135.14,,-135.14,,-94.0,-94.0,-6.68,-10.58,-7.45,,3.78,12.35,-13.76,-24.91,422.45,-0.78,-0.78,20.97,,-9.82,-39.15,0.0,,-17.73,,-75.18,8.71,65.67,,-51.94,,12.59,-0.94,-5.11,-9.82,133.43,-3.05,-37.5,9.35,-195.08,,,-147.37
629,IPO,2017-03-31,-10.36,-9.98,-6.19,5.66,-78.21,4.48,-28.61,-44.35,53.44,-50.02,,-22.43,,-22.43,,-4.97,-4.97,-5.31,49.39,-10.86,,-5.76,58.6,9.15,9.62,-5.87,69.34,69.34,21.75,,0.82,53.94,64.25,,32.76,,-43.6,-2.83,-5.51,,-16.13,,-4.14,-16.26,-1.01,0.82,-162.34,-4.2,20.04,-24.6,210.93,,,8944.44
630,IPO,2018-04-10,31.75,31.74,20.67,24.24,57.11,28.22,5.28,57.52,47.93,106.69,,44.87,,44.87,,41.27,41.27,-7.61,-15.66,-9.76,,3.24,20.15,20.53,24.2,6.61,-43.47,-43.47,52.27,,5.3,44.43,32.78,,-33.05,,-37.37,0.96,-11.61,,-46.15,,-1.48,-13.12,-3.22,5.3,-18.54,21.22,51.18,-50.68,-10.33,-11.76,,-206.16
631,IPO,2019-06-27,-13.88,-8.82,-18.2,-12.9,-81.05,7.15,-67.48,-32.35,-86.25,-54.34,,-10.22,,-10.22,,-16.84,-16.84,-4.23,-14.83,-3.92,,-100.0,11.52,14.67,20.12,-26.57,-94.18,-94.18,57.29,,5.69,-20.84,0.0,,45.89,,88.54,-1.2,66.67,,300.0,,13.44,126.82,-2.81,5.69,1.66,-22.71,-109.61,227.11,9.31,-100.0,,-22.49
632,IPO,2020-08-31,-25.1,-17.7,-18.7,8.69,-206.67,26.2,710.35,-361.46,632.2,2.88,,-306.72,,-306.72,,-327.64,-327.64,3.75,-17.41,3.91,,,11.15,-9.24,-19.43,-27.61,9507.81,9507.81,45.28,,-3.65,-80.61,12.34,,3.58,,769.48,-25.1,54.76,,-100.0,,-11.45,-16.62,5.46,-3.65,-122.24,9.24,-45.36,-7.72,173.03,,,687.92
633,IPO,2021-07-21,48.27,35.16,32.92,-11.89,77.21,106.22,-83.75,101.24,-99.54,14.79,,96.99,,96.99,,94.55,94.55,2.03,-21.08,-4.71,,,16.98,-16.31,-17.06,37.78,-52.84,-52.84,-2.93,,-7.82,-31.66,0.0,,-95.88,,-46.89,3.05,13.16,,,-100.0,6.4,8.05,-17.09,-7.82,147.48,-2.57,-50.58,53.64,-125.32,,,-153.39
634,IPO,2022-07-15,3.32,2.31,23.89,-0.94,-272.07,185.27,965.24,-3831.52,19900.0,79.72,,-1611.02,,-1611.02,,-788.96,-788.96,-0.02,68.91,-6.36,91.47,,-8.43,0.72,15.29,-40.79,-78.76,-78.76,-46.86,,0.34,-440.01,0.0,,0.0,,-37.84,43.63,-2.43,,,,21.12,-38.83,-9.92,0.34,-58.01,4.44,-43.42,43.99,117.99,,,29.7
635,IMC,2023-05-24,9.32,10.19,-48.8,13.92,17.98,-68.06,159.9,-171.76,,50.8,64.54,-3211.87,,-3211.87,,-1577.06,-1844.84,-2.84,-33.35,-2.91,,,487.95,-26.53,-24.02,-21.94,-41.76,-41.76,,,-14.52,-15.6,-10.6,,8.93,-16.39,-21.32,-28.06,18.58,,-24.57,10.28,1.8,-8.19,,-14.52,3.14,-23.23,-231.5,208.03,3.49,,,-414.49
636,DEK,2015-04-30,23.64,26.1,134.47,54.4,-20.9,1.44,113.49,-26.16,33.59,12.43,,-31.55,,-31.55,,-31.09,-31.09,218.61,-39.34,227.84,565.21,3.66,3.41,27.85,6.1,115.82,120.64,120.64,-97.89,,51.21,56.47,30.47,,86.71,,151.1,-3.12,-31.14,,59.75,,6.92,96.09,-100.0,51.21,-1232.07,3.05,-79.89,84.61,3784.03,,,164.17
637,DEK,2016-03-21,-16.66,-22.43,100.24,-12.05,10.23,461.24,82.57,61.95,-36.0,47.37,,64.4,,64.4,,84.63,84.63,37.25,-18.02,-54.9,39.83,13740.89,58.92,44.14,83.54,-16.25,222.16,222.16,600.21,,42.36,19.74,0.0,,70.74,,7.13,190.74,123.05,,170.91,25.74,110.67,-65.63,,42.36,157.85,17.86,14.96,-4.53,-85.27,-100.0,,304.83
638,DEK,2017-04-21,123.8,130.09,48.95,78.79,135.81,-75.68,24.41,53.07,99.11,8.77,,62.97,,62.97,,43.98,43.98,40.06,7.14,47.91,-3.1,34.56,275.08,10.71,13.84,18.44,-22.15,-22.15,-35.82,,18.01,20.54,0.0,,2.74,,-11.69,10.61,154.81,,351.29,178.84,34.05,81.08,,18.01,-7.27,51.1,-66.7,30.77,-150.49,,,-132.12
639,DEK,2018-04-29,44.57,51.38,5.67,74.97,-8.02,639.78,201.38,10.98,28.7,21.44,,9.55,,9.55,,2.89,2.89,27.74,57.44,49.56,-84.69,16.64,105.56,78.52,40.55,147.21,121.79,39.84,114.95,,63.52,14.38,0.0,,6.41,0.0,138.76,93.68,-10.04,,79.77,61.78,63.82,23.42,,63.52,-319.61,33.8,43.72,-39.68,1498.42,,122.65,152.41
640,DEK,2019-04-30,-7.76,-7.38,-18.4,-9.51,-6.6,39.88,-52.09,35.8,-45.3,14.54,,38.73,,38.73,,49.68,49.68,15.13,39.41,2.42,30.55,26.78,-20.89,3.28,8.54,-20.63,76.27,111.8,32.46,,6.01,26.52,0.0,,20.59,100.0,-23.76,-5.89,136.08,,-13.89,32.53,14.37,24.47,,6.01,222.56,29.4,0.89,-11.25,-115.74,,-100.0,1034.78
641,DEK,2020-05-16,36.63,33.22,53.49,22.41,87.71,-45.98,104.37,14.21,1062.42,88.32,,6.93,,6.93,,3.9,3.9,5.59,-49.53,-0.11,122.12,3.05,103.49,-2.08,-38.11,38.98,35.46,57.22,-40.02,,-0.16,20.29,0.0,,18.6,100000.0,-34.59,-15.42,13.62,,63.57,-20.01,3.01,168.22,,-0.16,53.03,7.32,51.6,-59.46,-438.66,,,-18.06
642,DEK,2021-04-30,19.03,18.8,-2.91,48.46,23.47,48.6,-14.2,39.42,38.74,63.85,,33.64,,33.64,,43.56,43.64,10.68,2562.04,49.62,652.96,-30.21,96.82,53.74,15.04,99.71,21.04,25.11,-26.75,,42.33,26.46,0.0,,-89.67,833.02,118.94,70.4,-29.69,,-39.47,95.22,29.47,9.98,,42.33,-55.96,9.34,-77.7,-34.21,90.91,,,-19.63
643,DEK,2022-04-29,10.44,8.45,33.49,24.43,19.89,-35.27,12.52,6.25,437.01,38.17,,9.2,,9.2,,4.16,3.95,0.98,17.3,21.54,34.44,-20.14,-24.13,2.5,50.65,-25.88,29.89,25.1,-100.0,,2.18,24.27,0.0,,0.0,1.31,-4.61,-13.04,8.49,,181.43,-61.95,-6.84,-7.76,,2.18,84.13,29.42,-118.74,397.99,-314.81,,,19.21
644,DEK,2023-04-29,13.12,13.6,12.87,20.49,6.12,2.18,59.93,-3.48,159.51,-4.18,,19.42,,19.42,,14.52,13.38,4.19,5.59,-0.23,-61.12,13.45,46.02,13.05,-0.71,17.08,27.6,13.84,,,11.25,21.8,0.0,,0.0,5.46,8.76,-10.11,-7.67,,-58.92,11.42,4.92,135.22,,11.25,-5.55,4.4,82.16,-62.62,4.04,,,60.03
645,NVG,2005-10-27,-51.29,-27.08,,,11.67,-53.85,,-57.99,,,,-57.99,,-57.99,,-58.43,-58.43,-100.0,,,,,-100.0,-51.14,,-100.0,-17.06,196.33,,,-51.16,-51.51,-25.02,,-80.16,,,,,,,,3.36,,,-51.16,20.81,,,,-305.41,,,-121.78
646,NVG,2006-04-13,-97.61,-97.91,,,98.01,-100.0,,-100.41,,,,-100.41,,-100.41,,-100.41,-100.41,,,,,,,-89.89,,100.0,-89.89,-91.12,,,-89.89,-90.21,586.42,-100.0,-100.0,,,,,,,,-66.82,,,-89.89,-99.29,,,,100.0,,,105.93
647,NVG,2007-04-27,388.68,413.41,,,-423.81,,,-472.22,,,,-472.22,,-472.22,,-472.22,-472.22,,,,,,,-9.23,,-100.0,-9.2,17.23,,,-9.23,-6.36,-88.92,,,,,,,,,,-70.31,,,-9.23,48.19,,,,,,,48.19
648,NVG,2008-04-21,39.77,-16.54,,,38.64,104.92,,44.24,,,,44.24,,44.24,,44.24,44.24,,,,,,,-11.41,,,-11.42,-11.42,,,-4.12,-5.64,0.0,,-10.31,,,,,,,,3.77,,,-4.12,-177.63,,,,,,,-255.26
649,NVG,2009-04-30,2623.76,175.1,,,1734.07,1700.0,,1691.04,,,,1894.53,,1894.53,,1796.02,1796.02,4400.57,,,,,-61.29,632.32,,815100.0,505.17,-82.22,,,918.72,906.8,613.89,,614.32,,,,,,,,1997.27,542.73,534.0,918.72,-2865.74,425.0,,,-752.3,,,-1916.95
650,NVG,2010-03-22,24.7,431.94,,-100.0,-83.82,40.74,321.38,-100.25,64.25,283.8,,148.97,,148.97,,151.07,151.07,10.76,6.06,440.49,,,116.18,122.6,0.0,266.08,71.68,303.78,,,85.05,33.7,30.45,,42.67,,,45.95,-86.75,,,,1578.89,0.57,-100.0,85.05,-37.32,342.86,223.61,2729.73,595.67,93.9,,110.38
651,NVG,2011-03-21,4.1,69.0,,,-676.1,-84.21,6.71,-46143.75,91.33,553.49,-137.35,-197.46,,-197.46,,-201.63,-201.63,-20.71,-23.99,15.52,,,18.14,12.54,-100.0,-12.39,32.21,7.83,-76.82,0.0,5.86,-18.52,0.0,,5.83,,1994.02,63.7,-100.0,,-100.0,5.78,-12.69,-50.63,,5.86,16.36,179.57,-119.56,-58.83,-17.11,-100.0,,-89.6
652,NVG,2012-03-20,-72.31,-28.68,,,-61.83,250.0,434.49,-124.03,18.37,21.84,189.26,12.0,,12.0,,9.05,9.05,9.97,0.02,-34.61,,-20.92,-17.08,-5.05,,-2.36,-3.4,-97.02,-41.83,-87.51,-2.79,-10.04,38.84,,-16.44,,-94.47,240.5,,67.21,,9.51,96.52,13.11,,-2.79,93.79,3.85,83.99,-95.59,-110.35,,,-1436.39
653,NVG,2013-03-21,-2.74,-46.79,,,62.42,645.24,-86.05,73.67,-37.62,-59.63,-501.2,-84.33,,-84.33,,-80.08,-80.08,28.77,-0.04,-97.97,5.73,3937.04,-40.97,-55.91,,-64.55,-53.32,-53.38,-41.35,-100.0,-41.49,-27.64,106.85,,-29.17,,44.37,-44.39,-10.45,-67.09,,44.37,-57.51,141.31,,-41.49,1708.82,-24.07,236.23,294.74,-844.21,154.57,,98.36
654,NVG,2014-03-21,45.78,-28.84,,,97.39,21.73,435.14,-6.94,-33.87,-31.48,23.87,19.17,,19.17,,21.77,21.77,-23.75,-22.71,47.06,-100.0,0.31,13.73,-35.55,,23.89,-48.74,166.67,-66.53,,-31.13,-46.43,0.01,,-71.48,,-25.16,80.41,-33.17,1.33,,-25.16,-5.64,-65.97,,-31.13,-90.49,-95.12,-119.15,-76.0,91.01,-100.0,,245.57
655,NVG,2015-03-20,14.21,92.56,,,-4110.2,32.81,39.17,-125.18,-29.33,52.06,84.16,31.38,,31.38,,59.3,59.3,-24.34,-33.79,60.0,,-11.59,105.52,-56.36,,-47.51,-61.38,-42.93,-38.12,,-43.07,-35.27,0.0,,-0.82,,-6.57,-10.36,-54.69,-61.72,,-6.57,-53.12,54.29,,-43.07,-99.63,0.0,10972.22,-72.22,19.48,,,-168.7
656,NVG,2016-03-18,-46.56,-56.2,,,69.61,-46.64,-81.35,78.41,9.96,-46.95,120.73,85.3,,85.3,,80.67,80.67,33.91,0.21,-10.0,,80.36,35.91,-44.3,,-17.43,-65.53,2.86,42.42,,-1.17,-19.82,0.0,,0.0,,76.74,3.51,34.21,-33.86,,10.76,12.97,613.32,,-1.17,-8510.0,220.0,-101.43,460.0,142.62,,,103.8
657,NVG,2017-03-24,60.74,-1.23,,,152.79,-34.44,-42.96,104.67,5.18,70.73,-186.48,-0.13,,-0.13,,-25.09,-25.09,-19.33,0.0,3388.89,-100.0,-45.39,2.22,50.35,,-37.97,7.39,549.07,18.44,,-1.72,-15.88,0.0,,0.0,,-6.02,7.78,-31.29,-46.65,,-10.03,12.6,130.49,,-1.72,138.29,-3.12,11817.86,-60.71,-445.18,,,19666.67
658,NVG,2018-03-23,-68.01,-14.48,,,-413.14,824.29,1346.38,-10514.15,-78.22,-89.51,-197.8,-442.32,,-442.32,,-467.68,-461.58,-63.35,-96.97,-20.78,,-30.55,-0.85,-41.86,,90.64,-90.65,-67.76,-52.69,-88.35,-55.04,-101.84,0.0,,0.0,,-51.49,-25.33,-68.41,0.12,,-70.95,-27.43,-25.76,,-55.04,-2490.68,938.71,-101.89,472.73,342.03,,,-180.1
659,NVG,2019-04-29,-74.64,-79.37,,,82.97,-96.27,-86.92,84.79,-91.69,-38.9,109.35,86.26,,86.26,,83.76,83.58,-71.65,-100.0,-100.0,,-100.0,-72.72,-51.4,,-44.5,-69.85,-76.55,-94.94,-100.0,-61.52,850.72,-98.33,,0.83,-100.0,-100.0,-7.45,38.4,-100.0,,-100.0,-68.51,-97.04,,-61.52,119.3,-99.69,100.0,-100.0,-119.7,-100.0,,110.74
660,NVG,2020-04-08,2031.25,795.48,,,604.82,1268.85,57.75,125.55,-56.0,-79.25,-100.0,122.93,,122.93,,194.41,194.07,91.15,,,-88.32,,1366.96,381.16,,277.92,673.17,1096.23,70050.0,,274.33,287.45,816.75,,-95.24,,,-21.03,74.6,,-100.0,,26.69,623.08,,274.33,-125.17,1000.0,,,56.52,,,-1333.33
