Date,Open,High,Low,Close,Volume
2016-10-17,18.3722,19.7725,17.6476,18.5238,1868927.2016443
2016-10-18,18.4763,18.5521,17.7722,18.1058,235052.17362585
2016-10-19,18.1058,18.1437,17.7235,18.0482,368095.2576915
2016-10-20,18.0093,18.3244,17.8286,18.2097,844381.72472341
2016-10-21,18.2486,18.7902,18.2486,18.5812,163353.15769195
2016-10-24,18.7252,19.3436,18.6289,18.868,312609.39587843
2016-10-25,19.2493,19.2493,18.5716,18.6484,58969.731043826
2016-10-26,18.6484,18.6765,18.4392,18.4392,28995.910439496
2016-10-27,18.4849,18.6765,18.4392,18.4392,28886.910988948
2016-10-28,18.4948,18.5617,18.0775,18.2001,30951.730769163
2016-10-31,18.2001,18.4197,18.058,18.2001,33125.549999928
2016-11-02,18.2001,18.2001,17.4871,17.495,68416.692856993
2016-11-03,17.6193,17.8665,16.7227,16.8667,153845.52637328
2016-11-04,16.6673,18.0959,16.4282,17.3909,111901.3038459
2016-11-07,17.6193,18.0863,17.6193,17.9335,31546.086263667
2016-11-08,17.9335,18.0482,17.4677,17.4677,22593.735164786
2016-11-09,17.4386,17.914,17.1624,17.8003,72924.745604235
2016-11-10,17.885,18.5142,17.8187,18.0093,42003.863736171
2016-11-14,17.7624,17.9627,17.4677,17.914,13400.762637333
2016-11-15,17.5912,17.914,17.5912,17.8665,4012.4137362549
2016-11-16,17.8665,18.3916,17.8187,17.8187,14993.594230736
2016-11-17,17.7624,18.2486,17.6565,17.914,217301.71593358
2016-11-18,17.7722,18.2953,17.5524,18.2865,197681.81483473
2016-11-21,18.1058,19.7725,18.058,18.868,125064.52994478
2016-11-22,19.0014,19.5246,18.8769,19.4195,217585.52582369
2016-11-23,19.4389,19.6684,19.2006,19.4953,92411.996428368
2016-11-24,19.4953,19.8688,19.3436,19.8212,76054.880769064
2016-11-25,19.8872,21.4111,19.7336,20.887,172229.41483478
2016-11-28,20.887,21.4306,20.887,21.3449,124420.81620852
2016-11-29,21.4403,21.7263,20.0214,20.0214,105025.08379098
2016-11-30,20.5261,20.9648,19.9534,20.4872,174364.15879082
2016-12-01,21.2496,21.3265,20.6312,21.2312,15258.894780186
2016-12-02,21.2496,21.2984,21.0581,21.241,16600.821977986
2016-12-05,21.2496,21.7263,21.2496,21.6679,97015.680769017
2016-12-06,21.7932,22.7745,21.7359,22.403,55329.560714164
2016-12-07,22.727,24.0126,22.727,23.4892,87100.843955853
2016-12-08,23.8228,23.8228,23.1559,23.4417,61904.489835029
2016-12-09,23.7849,23.7849,22.8708,23.4319,44799.802472429
2016-12-12,23.537,23.7849,22.7745,22.8233,23646.710988959
2016-12-13,23.2034,23.2502,22.8233,23.1559,30027.292032901
2016-12-14,23.2502,23.3464,22.8883,23.0604,16332.436538426
