Date,Open,High,Low,Close,Volume
2013-06-18,7.58737,8.19166,7.39876,8.13898,564233.0667894
2013-06-19,8.15408,8.50909,7.77643,7.85167,188411.99823753
2013-06-20,7.76851,7.92763,7.7535,7.85167,60808.274151139
2013-06-21,7.85167,8.25971,7.85167,8.19921,39456.377657619
2013-06-24,8.21431,8.25971,8.07794,8.15408,57698.184530621
2013-06-25,8.07794,8.10886,8.00261,8.10886,22448.250923627
2013-06-26,8.00261,8.07794,7.85949,8.07794,15901.641718802
2013-06-27,8.00261,8.14573,8.00261,8.07794,31956.367834417
2013-06-28,8.13898,8.29693,7.8745,8.29693,61969.914574003
2013-07-01,8.29693,8.30475,8.01772,8.07794,5426.6167428574
2013-07-02,8.00261,8.16083,7.85167,8.16083,18273.324248817
2013-07-04,8.06294,8.07039,7.90461,7.90461,2989.6482200848
2013-07-05,7.86659,7.88961,7.77643,7.88961,5417.6117783391
2013-07-08,8.15408,8.15408,7.63322,7.80654,2080.1468037338
2013-07-09,7.8745,7.8745,7.63322,7.77643,7278.2625719385
2013-07-10,7.91963,8.07794,7.91963,8.00261,6426.1678043918
2013-07-11,8.05618,8.85645,8.00261,8.83334,38454.575354955
2013-07-12,8.79515,8.90087,8.68321,8.83334,16175.167516047
2013-07-15,9.36106,9.36106,9.07499,9.18783,24207.595866395
2013-07-16,9.19581,9.19581,9.06078,9.1354,6159.3957305363
2013-07-17,9.06078,9.1354,8.90887,8.90887,4556.512046274
2013-07-18,8.71964,8.71964,8.5686,8.63702,7890.6001591849
2013-07-19,8.60681,8.86266,8.60681,8.86266,2727.3786284886
2013-07-22,8.86266,9.73867,8.86266,9.60444,80069.893255843
2013-07-23,9.65599,10.2672,9.65599,9.92872,62227.681683341
2013-07-24,9.92872,10.1021,9.92872,10.094,9736.6178854421
2013-07-25,10.0105,10.4715,10.0105,10.4715,42325.584477271
2013-07-26,10.5319,10.5701,9.5885,10.5701,39520.538029812
2013-07-29,10.5701,10.5701,10.4182,10.4858,17721.770172069
2013-07-30,10.555,10.5613,10.4937,10.4937,5117.0710875399
2013-07-31,10.5701,10.6457,10.2308,10.3436,26898.95463681
2013-08-01,10.3356,10.3356,10.1162,10.2601,35906.170396268
2013-08-02,10.2308,10.5319,10.1393,10.5319,31508.370849629
2013-08-05,10.516,10.9478,10.516,10.8643,46279.889521382
2013-08-06,11.0988,11.0988,10.8047,10.8643,43223.829687975
2013-08-07,10.9478,11.0535,10.9024,11.0535,19156.936392178
2013-08-08,11.1734,11.423,11.1734,11.423,86566.975155816
2013-08-09,11.6566,11.6566,11.4763,11.6273,37522.561527308
