Date,Open,High,Low,Close,Volume
2008-12-18,5.88397,5.88397,5.16005,5.16005,15192.913619977
2008-12-19,5.15233,5.61439,5.14459,5.61439,16165.604406979
2008-12-22,5.61439,5.61439,5.35262,5.41418,14627.252732467
2008-12-23,5.38344,5.38344,5.38344,5.38344,266.84437519507
2008-12-29,5.39108,5.51428,5.39108,5.50663,4859.7648422622
2008-12-30,5.51428,5.5991,5.39108,5.50663,9656.8151078657
2008-12-31,5.58357,5.61439,5.53746,5.53746,6037.8151253815
2009-01-05,6.08427,6.08427,5.41418,5.54511,3050.8796998109
2009-01-06,5.4219,5.89169,5.39108,5.89169,17225.603722269
2009-01-07,5.77613,6.16119,5.6222,5.6222,56559.94026312
2009-01-08,5.42954,5.51428,5.41418,5.51428,5302.4559716181
2009-01-12,5.47582,5.86859,5.47582,5.53746,2388.0727033586
2009-01-13,5.40646,5.84551,5.40646,5.84551,4257.2130273056
2009-01-14,5.84551,5.99953,5.58357,5.92252,21693.095036019
2009-01-15,5.69912,5.69912,5.69912,5.69912,841.11314577615
2009-01-16,5.56056,5.83777,5.56056,5.6222,1555.5674406533
2009-01-19,5.96098,5.96098,5.96098,5.96098,1.2296975815441
2009-01-20,5.54511,5.72994,5.43727,5.72994,1141.1593556729
2009-01-21,5.73759,5.73759,5.50663,5.50663,389.81413334948
2009-01-22,5.46801,5.6222,5.46801,5.6222,470.97417373138
2009-01-23,5.72223,5.72223,5.39872,5.69912,457.4475003344
2009-01-26,5.72223,5.72223,5.2987,5.37563,4134.2432691512
2009-01-27,5.37563,5.37563,5.26016,5.34482,1484.2449809237
2009-01-28,5.37563,5.37563,5.37563,5.37563,12.296975815441
2009-01-29,5.31399,5.31399,5.31399,5.31399,1372.3425010032
2009-01-30,5.25243,5.25243,5.19087,5.23706,2507.3533687684
2009-02-02,5.31399,5.31399,4.5516,4.84428,9158.7875873403
2009-02-03,4.85193,4.85193,4.62089,4.62089,1340.3703638831
2009-02-04,4.62089,4.62089,4.38986,4.48232,3498.4896194929
2009-02-05,4.15882,4.54388,3.92772,4.42069,18322.493965007
2009-02-06,4.42069,5.30635,4.42069,4.72109,4932.3169995733
2009-02-09,4.46687,4.7519,4.46687,4.7519,4947.0733705519
2009-02-10,4.86746,5.02912,4.62089,5.02912,13621.360110764
2009-02-11,5.14459,5.30635,5.00594,5.03677,9552.2908134345
2009-02-12,5.16005,5.16005,5.16005,5.16005,418.09717772499
2009-02-13,5.16005,5.21397,5.16005,5.21397,568.12028267337
2009-02-16,5.08304,5.16005,4.62089,4.62089,4285.4960716811
2009-02-17,4.46687,4.46687,4.17428,4.17428,6765.7960936556
2009-02-18,4.0741,4.0741,3.98936,4.06637,6137.4206294865
2009-02-19,4.16647,4.16647,4.15118,4.15118,1211.2521178209
2009-02-20,4.15118,4.15118,4.15118,4.15118,12.296975815441
2009-02-23,3.96634,4.13574,3.96634,4.13574,1674.848106063
2009-02-24,4.15118,4.54388,3.74295,4.54388,21400.427011611
2009-02-25,4.42069,4.92901,4.42069,4.62089,3744.4291358017
2009-02-26,4.65945,4.84428,4.65945,4.84428,9414.5646843015
2009-02-27,4.62089,4.77491,4.62089,4.77491,1789.2099811466
2009-03-02,4.67482,4.67482,4.65171,4.65171,821.43798447145
2009-03-03,4.46687,4.55925,4.38213,4.4515,16139.780757766
2009-03-04,4.34367,4.61324,4.34367,4.61324,1130.092077439
2009-03-05,4.64407,4.81355,4.54388,4.81355,2669.6734495322
2009-03-06,4.69798,4.81355,4.38986,4.81355,17925.301646169
2009-03-09,4.54388,4.54388,4.54388,4.54388,1.2296975815441
2009-03-10,4.5516,4.5516,4.5516,4.5516,493.10873019918
2009-03-11,4.5516,4.62089,4.5516,4.62089,7.3781854892645
2009-03-12,4.5516,4.62089,4.5516,4.62089,804.22221832983
2009-03-13,4.54388,5.22934,4.54388,5.22934,7918.0227275624
2009-03-16,4.71327,5.04449,4.71327,4.92901,2659.8358688799
2009-03-17,5.22934,5.22934,5.08304,5.08304,491.87903261763
2009-03-18,5.22934,5.22934,5.17542,5.19852,1325.6139929045
2009-03-19,5.18315,5.31399,5.18315,5.31399,130.34794364367
2009-03-20,5.37563,5.37563,5.37563,5.37563,38.120625027867
2009-03-23,5.42954,5.69912,5.35262,5.69912,1762.1566343527
2009-03-24,5.72223,5.75304,5.69912,5.69912,1135.0108677652
2009-03-25,5.77613,5.77613,5.66058,5.66058,432.85354870352
2009-03-26,5.93016,5.93016,5.93016,5.93016,2.4593951630882
2009-03-27,5.93016,5.93016,5.85315,5.85315,67.633366984925
2009-03-30,5.85315,5.85315,5.85315,5.85315,2.4593951630882
2009-03-31,5.85315,5.85315,5.85315,5.85315,2.4593951630882
2009-04-01,5.85315,5.85315,5.54511,5.54511,2.4593951630882
2009-04-02,5.6222,5.93016,5.6222,5.93016,470.97417373138
2009-04-03,5.85315,5.93016,5.6222,5.93016,2975.8681473367
2009-04-06,5.93016,6.06873,5.93016,5.95333,4888.0478866377
2009-04-07,6.00717,6.08427,5.9918,6.00717,4446.5864548634
2009-04-08,6.00717,6.08427,5.96098,6.08427,8010.2500461782
2009-04-09,6.12264,6.39223,6.08427,6.39223,12274.841258973
2009-04-14,6.39223,6.39223,6.12264,6.12264,4863.4539350069
2009-04-15,6.08427,6.15347,6.08427,6.15347,4719.5793179662
2009-04-16,6.03034,6.39223,6.03034,6.38458,8293.0804899333
2009-04-17,6.23056,6.39223,6.23056,6.39223,382.43594786021
2009-04-20,6.35376,6.35376,6.00717,6.04571,3304.197401609
2009-04-21,6.05344,6.2382,6.05344,6.08427,868.16649257012
2009-04-22,6.08427,6.58479,6.08427,6.58479,9160.0172849219
2009-04-23,6.62333,7.01611,6.62333,6.97765,10324.540894644
2009-04-24,7.07767,7.22405,6.97765,7.20096,6719.0675855569
2009-04-27,7.23942,7.23942,6.62333,6.96984,3296.8192161197
2009-04-28,7.27024,9.54216,7.27024,8.85583,41542.873397303
2009-04-29,9.92028,9.92028,8.85583,9.21771,56836.622218968
2009-04-30,9.23398,9.23398,8.85583,9.08842,19293.955054427
2009-05-04,9.23398,9.23398,8.9339,9.08842,11120.155229903
2009-05-05,9.24942,9.38767,9.24211,9.24211,5228.6741167255
2009-05-06,9.24211,9.24211,9.20389,9.20389,4484.7070798913
2009-05-07,9.21121,9.21121,8.85583,9.08842,10992.266681422
2009-05-08,8.86397,8.99489,8.86397,8.96562,10013.427406513
2009-05-11,9.08028,9.31937,9.08028,9.31937,24917.362094827
2009-05-12,9.31937,9.53405,9.24211,9.24211,3412.4107887848
2009-05-13,9.24211,9.24211,8.81843,8.81843,7988.1154897104
2009-05-14,8.78021,8.78021,8.78021,8.78021,129.11824606213
2009-05-15,8.86397,8.86397,8.54762,8.54762,4665.4726243783
2009-05-18,8.74117,9.08028,8.74117,8.85583,2176.564719333
2009-05-19,9.08842,9.1185,9.08842,9.08842,1947.8409691658
2009-05-20,9.24211,9.24211,9.21771,9.24211,10708.206540085
2009-05-21,9.01116,9.31122,8.86397,9.3031,35058.678049822
2009-05-22,9.3031,9.31937,9.12663,9.31937,11641.547004478
2009-05-25,9.42671,9.42671,9.24211,9.31937,3548.9072203362
2009-05-26,9.13477,9.3958,9.13477,9.38767,47155.213159471
2009-05-27,9.41125,9.41125,9.25757,9.25757,2432.3418162942
2009-05-28,9.24211,9.26569,9.24211,9.26569,21448.385217292
2009-05-29,9.334,9.35759,9.27951,9.35759,1907.2609489749
2009-06-01,9.35759,9.85857,9.31937,9.62761,10111.803213037
2009-06-02,9.8349,9.90409,9.62761,9.62761,5479.5324233604
2009-06-03,9.6576,9.87313,9.6576,9.67313,3135.7288329374
2009-06-04,9.74309,9.89594,9.70322,9.89594,1807.6554448698
2009-06-05,9.94961,9.98123,9.93495,9.93495,3002.9214941307
2009-06-08,9.93495,10.0114,9.85857,10.0114,2138.4440943052
2009-06-09,10.0114,10.7433,10.0114,10.7433,5231.1335118885
2009-06-10,10.7824,11.167,10.7824,11.1523,5582.8270202101
2009-06-12,10.4896,11.3988,10.4896,11.3988,404.570504328
2009-06-15,10.7904,11.0133,10.6278,11.0133,3489.8817364221
2009-06-16,11.0133,11.0133,10.6278,11.0133,1412.9225211942
2009-06-17,11.2369,11.2369,10.7059,11.1279,1182.9690734454
2009-06-18,11.0986,11.0986,10.6978,10.6978,2187.6319975669
2009-06-19,10.4741,10.4741,9.93495,10.1196,5900.0889962485
2009-06-22,10.3586,10.3586,10.0114,10.3196,5970.1817583965
2009-06-23,9.62761,10.2431,9.62761,10.0114,1901.1124610672
2009-06-24,9.93495,9.93495,9.62761,9.85857,9826.5133741188
2009-06-25,9.85857,10.0887,9.85857,9.85857,2119.998630582
2009-06-26,10.0814,10.0814,9.93495,10.0659,3295.5895185381
