Date,Open,High,Low,Close,Volume
1997-12-16,12.0833,12.0833,12.0833,12.0833,45722.743792793
1997-12-17,12.6275,12.6275,12.6275,12.6275,41567.540971375
1997-12-18,12.0833,12.0833,12.0833,12.0833,30793.931096004
1997-12-19,11.6014,11.6014,11.6014,11.6014,11017.381774228
1997-12-22,10.4526,10.4526,10.4526,10.4526,0.0
1997-12-23,10.3307,10.3307,10.3307,10.3307,26037.054906045
1997-12-29,10.3903,10.3903,10.3903,10.3903,9469.4302164892
1997-12-30,10.5753,10.5753,10.5753,10.5753,13916.051262449
1997-12-31,10.2693,10.2693,10.2693,10.2693,19969.35073269
1998-01-05,10.513,10.513,10.513,10.513,9604.612814946
1998-01-06,10.513,10.513,10.513,10.513,8055.5532031215
1998-01-07,10.2693,10.2693,10.2693,10.2693,7372.9918863233
1998-01-08,10.1475,10.1475,10.1475,10.1475,8096.5512042928
1998-01-09,10.1475,10.1475,10.1475,10.1475,4953.0017631297
1998-01-12,9.18186,9.18186,9.18186,9.18186,1656.5408581385
1998-01-13,9.36511,9.36511,9.36511,9.36511,9478.2946491749
1998-01-14,9.36511,9.36511,9.36511,9.36511,8174.1149902926
1998-01-15,9.42647,9.42647,9.42647,9.42647,10432.329216972
1998-01-16,9.06093,9.06093,9.06093,9.06093,5583.4845378995
1998-01-19,9.18186,9.18186,9.18186,9.18186,3861.5684887041
1998-01-20,9.06093,9.06093,9.06093,9.06093,14409.13533059
1998-01-21,8.88133,8.88133,8.88133,8.88133,2662.6539679644
1998-01-22,8.7604,8.7604,8.7604,8.7604,11606.866547827
1998-01-23,8.455,8.455,8.455,8.455,4653.8271599877
1998-01-26,8.9427,8.9427,8.9427,8.9427,11173.617400313
1998-01-27,8.7604,8.7604,8.7604,8.7604,4574.0472658165
1998-01-28,8.7604,8.7604,8.7604,8.7604,1336.3132273679
1998-01-29,9.60329,9.60329,9.60329,9.60329,7831.7262778078
1998-01-30,9.54192,9.54192,9.54192,9.54192,7325.3455606377
1998-02-02,9.96882,9.96882,9.96882,9.96882,3938.0242206181
1998-02-03,10.3903,10.3903,10.3903,10.3903,8575.2305693201
1998-02-04,10.5753,10.5753,10.5753,10.5753,14163.147323563
1998-02-05,10.0861,10.0861,10.0861,10.0861,4629.449970102
1998-02-06,10.2693,10.2693,10.2693,10.2693,6729.212462525
1998-02-09,10.4526,10.4526,10.4526,10.4526,7349.7227505234
1998-02-10,11.4787,11.4787,11.4787,11.4787,29049.853965094
1998-02-11,11.1736,11.1736,11.1736,11.1736,7330.8858310663
1998-02-12,11.1736,11.1736,11.1736,11.1736,6620.6231621253
1998-02-13,10.6286,10.6286,10.6286,10.6286,3657.6865369332
1998-02-16,10.513,10.513,10.513,10.513,4709.2298642732
1998-02-17,10.4526,10.4526,10.4526,10.4526,1770.6704289667
1998-02-18,11.1736,11.1736,11.1736,11.1736,11207.967076971
1998-02-19,11.9001,11.9001,11.9001,11.9001,24589.936270107
1998-02-20,11.1736,11.1736,11.1736,11.1736,19774.333213605
1998-02-23,11.3577,11.3577,11.3577,11.3577,23192.680068024
1998-02-24,11.4787,11.4787,11.4787,11.4787,11338.717459084
1998-02-25,11.1186,11.1186,11.1186,11.1186,16915.55367247
1998-02-26,11.1736,11.1736,11.1736,11.1736,11265.585889427
1998-02-27,11.1736,11.1736,11.1736,11.1736,8902.106524605
1998-03-02,10.9968,10.9968,10.9968,10.9968,7145.8407987525
1998-03-03,11.1736,11.1736,11.1736,11.1736,8301.5412101494
1998-03-04,10.874,10.874,10.874,10.874,8393.5096992635
1998-03-05,10.8126,10.8126,10.8126,10.8126,3411.6985299052
1998-03-06,10.6286,10.6286,10.6286,10.6286,6343.6096406975
1998-03-09,10.8126,10.8126,10.8126,10.8126,11797.451850569
1998-03-10,10.874,10.874,10.874,10.874,7266.618694095
1998-03-11,11.2342,11.2342,11.2342,11.2342,15532.702173501
1998-03-12,10.7522,10.7522,10.7522,10.7522,5694.2899464706
1998-03-13,11.2946,11.2946,11.2946,11.2946,5380.7106402143
1998-03-16,11.2946,11.2946,11.2946,11.2946,7720.9208692367
1998-03-17,11.4787,11.4787,11.4787,11.4787,4817.8191646729
1998-03-18,11.9001,11.9001,11.9001,11.9001,19430.836447034
1998-03-19,12.0833,12.0833,12.0833,12.0833,36396.252553361
1998-03-20,12.022,12.022,12.022,12.022,14379.217870276
1998-03-23,12.0833,12.0833,12.0833,12.0833,21653.592942972
1998-03-24,12.0833,12.0833,12.0833,12.0833,34559.098879252
1998-03-25,11.8379,11.8379,11.8379,11.8379,25008.780714505
1998-03-26,10.6916,10.6916,10.6916,10.6916,13286.676541764
1998-03-27,11.0572,11.0572,11.0572,11.0572,12748.16225611
1998-03-30,11.0572,11.0572,11.0572,11.0572,12165.325807025
1998-03-31,10.9968,10.9968,10.9968,10.9968,9973.5948254879
1998-04-01,10.9345,10.9345,10.9345,10.9345,5488.1918865283
1998-04-02,10.874,10.874,10.874,10.874,11777.506877026
1998-04-06,10.9968,10.9968,10.9968,10.9968,12272.807053339
1998-04-07,11.2946,11.2946,11.2946,11.2946,3099.2272777346
1998-04-08,11.2342,11.2342,11.2342,11.2342,3408.3743676481
1998-04-09,10.874,10.874,10.874,10.874,24563.342972049
1998-04-14,10.874,10.874,10.874,10.874,6939.7427388102
1998-04-15,10.9968,10.9968,10.9968,10.9968,7400.6932384661
1998-04-16,11.1736,11.1736,11.1736,11.1736,7374.099940409
1998-04-17,11.1736,11.1736,11.1736,11.1736,3457.1287474194
1998-04-20,10.874,10.874,10.874,10.874,7418.4221038375
1998-04-21,9.96882,9.96882,9.96882,9.96882,2509.7425041362
1998-04-22,10.2693,10.2693,10.2693,10.2693,10126.506289316
1998-04-23,10.3307,10.3307,10.3307,10.3307,3696.4684299331
1998-04-24,10.5753,10.5753,10.5753,10.5753,10003.512285802
1998-04-27,10.8126,10.8126,10.8126,10.8126,12827.94215028
1998-04-28,10.2693,10.2693,10.2693,10.2693,6393.4720745545
1998-04-29,9.72608,9.72608,9.72608,9.72608,4834.4399759586
1998-04-30,9.96882,9.96882,9.96882,9.96882,9122.6092876615
1998-05-04,10.2071,10.2071,10.2071,10.2071,4558.5345086165
1998-05-05,10.2693,10.2693,10.2693,10.2693,4714.7701347018
1998-05-06,10.1475,10.1475,10.1475,10.1475,1321.9085242536
1998-05-07,9.90925,9.90925,9.90925,9.90925,8728.1420331483
1998-05-08,9.78556,9.78556,9.78556,9.78556,2569.5774247646
1998-05-11,9.84697,9.84697,9.84697,9.84697,7042.7917687813
1998-05-12,9.66465,9.66465,9.66465,9.66465,6270.4780710405
1998-05-13,9.3037,9.3037,9.3037,9.3037,3658.7945910189
1998-05-14,9.3037,9.3037,9.3037,9.3037,4430.000234674
1998-05-15,9.12049,9.12049,9.12049,9.12049,2664.8700761358
1998-05-18,9.18186,9.18186,9.18186,9.18186,3110.3078185918
1998-05-19,9.24233,9.24233,9.24233,9.24233,10570.835977686
1998-05-20,9.66465,9.66465,9.66465,9.66465,4076.5309813321
1998-05-21,10.0302,10.0302,10.0302,10.0302,4027.7766015608
1998-05-22,10.1475,10.1475,10.1475,10.1475,8819.0024681766
1998-05-25,9.66465,9.66465,9.66465,9.66465,4474.3223981024
1998-05-26,9.66465,9.66465,9.66465,9.66465,4961.8661958154
1998-05-27,9.12049,9.12049,9.12049,9.12049,8048.9048786072
1998-05-28,9.06093,9.06093,9.06093,9.06093,17370.963901697
1998-05-29,9.06093,9.06093,9.06093,9.06093,2993.9621395921
1998-06-01,8.21657,8.21657,8.21657,8.21657,7960.2605517503
1998-06-02,7.91081,7.91081,7.91081,7.91081,16043.515107015
1998-06-03,7.91081,7.91081,7.91081,7.91081,23912.915223736
