Date,Open,High,Low,Close,Volume
2015-05-07,31.0743,31.7365,30.5023,30.8552,505843.97023799
2015-05-08,31.3664,31.3846,30.8988,30.9691,27028.647605147
2015-05-11,31.2954,31.2954,30.8552,30.8552,97202.357668024
2015-05-12,30.9434,30.9434,30.7661,30.7661,110885.86745947
2015-05-13,30.6882,30.8106,30.2376,30.2376,3561.8657719196
2015-05-14,30.3258,30.7223,30.0175,30.7223,2964.1806897419
2015-05-15,30.414,31.0297,30.414,31.0297,3421.668036594
2015-05-18,31.1635,31.2954,30.6958,30.6958,15456.536790073
2015-05-19,30.5905,30.7223,30.5905,30.6787,65711.627253604
2015-05-20,30.6341,31.2072,30.6341,30.6787,2766.0064473268
2015-05-21,31.2954,31.2954,30.8628,30.8628,572.38624272044
2015-05-22,30.6076,31.2783,30.6076,30.6958,55587.874997458
2015-05-25,31.1901,31.1901,31.1901,31.1901,164.44245647217
2015-05-26,30.7223,30.7223,30.7223,30.7223,70.625926818176
2015-05-27,30.4235,30.8552,30.4235,30.6341,87887.1141562
2015-05-28,30.5905,30.7128,30.433,30.6341,46394.909209677
2015-05-29,30.3353,30.7661,30.3353,30.6787,14923.152924849
2015-06-01,30.5905,30.7223,30.4577,30.6341,6821.1995886629
2015-06-02,30.5905,30.6341,30.414,30.6341,29129.50539841
2015-06-03,30.414,30.6787,30.414,30.5715,17241.159090121
2015-06-05,30.5468,30.5468,30.5023,30.5023,37065.962159814
2015-06-08,30.4843,30.6787,30.4843,30.6787,6261.4627656711
2015-06-09,30.5023,30.5023,30.5023,30.5023,37929.285056293
2015-06-10,30.5023,30.5905,30.433,30.4672,14575.293882312
2015-06-11,30.5905,30.5905,30.433,30.4577,56483.875561569
2015-06-12,30.5468,30.5468,30.4577,30.4577,8710.1796014714
2015-06-15,30.6787,30.6787,30.5023,30.5023,3754.7694227812
2015-06-16,30.5023,30.6341,30.3951,30.6341,24305.86000856
2015-06-17,30.6787,30.6787,30.5468,30.5905,16475.869196539
2015-06-18,30.6341,30.7223,30.6341,30.6607,4289.2074063158
2015-06-19,30.6341,30.7661,30.3951,30.3951,13842.681656362
2015-06-22,30.4235,30.5905,30.4235,30.5023,4483.1651754881
2015-06-23,30.6787,30.6787,30.5023,30.5023,7272.3622256507
2015-06-24,30.5108,30.7661,30.5108,30.6522,15696.875764917
2015-06-25,30.5905,30.6787,30.5905,30.5905,1262.8337362414
2015-06-26,30.5023,30.5023,30.4482,30.4843,705.20514987104
2015-06-29,29.9729,29.9729,27.6374,29.7082,11407.668358601
2015-06-30,29.5422,29.7082,29.5422,29.6817,1192.2078094232
2015-07-01,29.6817,30.7498,29.6817,30.7309,16041.572452522
2015-07-02,30.7498,30.784,30.1494,30.7223,12693.692697679
2015-07-03,30.7223,30.784,30.1399,30.414,17294.919123967
2015-07-06,30.1929,30.7661,30.0175,30.7661,49352.765189555
2015-07-07,30.414,30.5905,30.414,30.414,2304.3026272318
2015-07-08,30.6787,30.6787,30.414,30.414,17937.931293506
2015-07-09,30.5023,30.5023,30.1494,30.414,5190.4785619806
2015-07-10,30.414,30.6692,30.3705,30.414,79837.86673555
2015-07-13,30.5905,30.5905,29.9729,30.2205,19051.080229625
2015-07-14,30.2727,30.2993,29.9729,30.1929,12949.843447183
2015-07-15,30.1929,30.5023,29.9909,30.5023,4291.3156429372
2015-07-16,30.5905,31.6568,30.5023,31.4718,38967.591592351
2015-07-17,31.3039,32.2914,31.3039,32.2829,280557.80487112
