Date,Open,High,Low,Close,Volume
2018-08-06,88.3672,100.738,79.5306,87.2892,37412.027984681
2018-08-07,87.2186,91.3718,82.1815,82.3583,5478.2706434918
2018-08-08,83.7722,87.3865,80.3347,86.1493,2784.9667534876
2018-08-09,87.3952,87.3952,81.2979,81.2979,1832.1256293768
2018-08-10,81.3863,81.5631,74.2285,77.6748,2293.8348676633
2018-08-13,74.2285,83.9489,72.4611,81.2979,1340.9937435525
2018-08-14,82.1815,87.0418,81.2979,83.0653,827.22905192988
2018-08-16,87.0418,98.5291,87.0418,94.5535,6300.973134262
2018-08-17,97.204,107.808,94.5535,103.832,3840.7871439809
2018-08-20,105.157,109.575,101.623,101.623,2004.1349534443
2018-08-21,101.18,102.065,94.5535,98.9715,2248.5692560666
2018-08-22,97.204,99.8543,93.6696,98.0877,2207.8302056295
2018-08-23,95.4363,99.8543,93.6696,96.3202,798.93804468193
2018-08-24,93.6696,96.2315,91.0183,96.2315,415.31198639981
2018-08-27,97.9991,97.9991,85.8046,91.0183,3241.0177903244
2018-08-28,93.6696,94.5535,88.3672,90.1346,4425.8451738683
2018-08-29,88.3672,104.274,82.2699,86.6,27283.847389917
2018-08-30,85.5396,85.7162,72.9031,75.2005,17956.868120415
2018-08-31,76.7028,81.7398,66.7261,77.7632,11094.601402354
2018-09-03,92.7858,111.343,90.1346,105.157,25975.671214772
2018-09-04,106.924,144.039,104.274,124.598,33589.347085339
2018-09-05,123.626,136.97,115.849,123.714,14727.16673299
2018-09-06,123.732,130.783,114.878,121.063,7631.7821152053
2018-09-07,121.947,128.133,117.528,128.133,4225.5448425529
2018-09-10,136.085,140.505,129.901,137.235,4545.7990445996
2018-09-11,140.505,164.364,134.318,159.768,9050.8590387622
2018-09-12,154.643,157.206,147.573,150.225,3542.0341074426
2018-09-13,148.457,154.643,134.318,146.69,5289.2867150756
2018-09-14,146.69,149.341,139.621,148.899,2102.5876586672
2018-09-17,143.155,147.573,140.062,143.155,2265.5438604153
2018-09-18,145.807,145.807,137.164,143.596,2089.0079751882
2018-09-19,144.039,171.432,144.039,163.48,9535.201082847
2018-09-20,163.48,172.299,159.15,161.711,984.52705222844
2018-09-21,159.15,163.48,154.643,157.294,1033.1875846949
2018-09-24,159.061,162.595,157.294,159.061,732.17126757679
2018-09-25,159.061,172.299,159.061,170.549,1767.6221328515
2018-09-26,167.898,172.316,163.48,172.264,439.07643248809
2018-09-27,172.316,172.316,164.364,170.549,527.34437510167
2018-09-28,164.364,165.6,159.962,163.48,643.9033249632
2018-10-01,159.061,159.061,145.807,145.807,2583.5347818822
2018-10-02,148.457,157.294,148.457,151.55,658.61464873213
2018-10-03,150.225,153.759,145.807,151.991,426.62838929899
2018-10-04,150.225,152.875,145.807,151.991,269.33038900042
2018-10-05,145.807,150.666,144.039,145.807,1017.3446206361
2018-10-08,151.107,151.107,137.853,145.788,577.13654785805
2018-10-09,142.713,144.039,134.495,144.039,788.75328207267
2018-10-10,141.387,160.829,141.387,156.145,7136.1236682213
2018-10-11,159.061,159.061,144.056,148.457,1483.5804200822
2018-10-12,140.505,154.643,134.76,154.643,1135.0352107875
2018-10-15,154.643,154.643,148.457,150.225,236.51282059281
2018-10-16,150.225,150.225,138.737,141.387,806.85952671136
2018-10-17,142.271,150.225,136.97,137.058,500.18500814365
2018-10-18,145.276,152.875,137.147,151.991,1294.5964916659
2018-10-19,151.991,152.875,143.155,150.136,1336.4671823929
2018-10-22,142.713,150.225,136.456,141.565,5729.4947878536
2018-10-23,144.039,145.807,136.527,137.517,1665.7745067589
2018-10-24,136.527,140.505,133.435,135.643,1239.1461174599
2018-10-25,133.17,133.17,124.598,128.222,1423.6034847165
2018-10-26,131.667,131.667,118.412,123.803,1807.2295429987
2018-10-29,120.18,125.393,118.429,121.505,439.07643248809
2018-10-30,120.18,122.831,113.464,117.528,796.6747641021
2018-10-31,117.528,123.714,116.644,123.714,710.67010206835
2018-11-02,116.679,132.639,116.679,132.551,719.72322438769
