Date,Open,High,Low,Close,Volume
2011-05-04,7.1069,7.3588,6.9428,6.9558,389727
2011-05-05,6.9688,6.9688,6.6098,6.8108,70862
2011-05-06,6.893,6.893,6.7421,6.805,122243
2011-05-09,6.8236,6.8615,6.7921,6.8236,33493
2011-05-10,6.8302,6.8737,6.6221,6.7921,16275
2011-05-11,6.6535,6.8108,6.6535,6.7357,35832
2011-05-12,6.66,6.7986,6.6471,6.7543,10697
2011-05-13,6.7479,6.7986,6.6786,6.7986,65077
2011-05-16,6.685,6.7986,6.685,6.7986,35761
2011-05-17,6.7921,6.7986,6.66,6.6786,52720
2011-05-18,6.6786,6.7921,6.6285,6.7921,37366
2011-05-19,6.7921,6.7986,6.7671,6.7736,7279
2011-05-20,6.6786,6.7671,6.6786,6.7357,929
2011-05-23,6.685,6.7986,6.6663,6.7986,26854
2011-05-24,6.7043,6.8108,6.6098,6.8108,293042
2011-05-25,6.7357,6.7986,6.7357,6.7986,6154
2011-05-26,6.7986,6.8236,6.7671,6.8236,6292
2011-05-27,6.8172,7.2079,6.8172,7.2079,455481
2011-05-30,7.1824,7.2391,7.1193,7.1758,21082
2011-05-31,7.1257,7.2391,7.1193,7.2325,25534
2011-06-01,7.2201,7.2325,7.1636,7.1693,17267
2011-06-02,7.1636,7.1758,7.1134,7.1134,22240
2011-06-03,7.0502,7.1446,7.0502,7.1446,20027
2011-06-06,7.1758,7.1758,7.0438,7.0814,7659
2011-06-07,7.1324,7.1758,7.0881,7.1134,4602
2011-06-08,7.0814,7.1134,7.0749,7.0749,11844
2011-06-09,7.1004,7.1004,6.9246,7.0,9888
2011-06-10,6.9311,7.0125,6.9311,7.006,369860
2011-06-13,7.0,7.0438,6.9246,6.987,4888
2011-06-14,6.9688,7.006,6.9624,7.0,7942
2011-06-15,6.9428,6.9806,6.9428,6.9428,14419
2011-06-16,6.9246,6.9246,6.7357,6.7421,29733
2011-06-17,6.8302,6.8615,6.6098,6.8615,11425
2011-06-20,6.8615,6.9624,6.7357,6.9311,57829
2011-06-21,6.9428,7.0438,6.9428,6.9558,60790
2011-06-22,6.9806,6.9806,6.8302,6.9246,18684
2011-06-24,6.7671,6.893,6.7671,6.7671,1311
2011-06-27,6.7671,6.7736,6.6728,6.6978,11322
2011-06-28,6.6285,6.7671,6.6285,6.7671,2019
2011-06-29,6.7671,6.8615,6.7357,6.8302,538
2011-06-30,6.8302,6.893,6.7986,6.893,4409
2011-07-01,6.893,6.893,6.66,6.8486,9643
2011-07-04,6.6471,6.7164,6.5971,6.6413,6863
2011-07-05,6.7543,6.7543,6.4205,6.4519,8665
2011-07-06,6.4834,6.5277,6.301,6.3261,35352
2011-07-07,6.4776,6.5721,6.301,6.4519,2340
2011-07-08,6.4205,6.4834,6.3325,6.4834,1211
2011-07-11,6.5148,6.5148,6.5148,6.5148,351
2011-07-12,6.3325,6.3325,6.2948,6.3261,2205
2011-07-13,6.3261,6.4776,6.3261,6.4776,495
2011-07-14,6.3198,6.4205,6.3198,6.4205,154
2011-07-15,6.339,6.4205,6.301,6.3198,2861
2011-07-18,6.2948,6.2948,6.2567,6.2567,3858
2011-07-19,6.2317,6.2948,6.106,6.1688,223302
2011-07-20,6.1688,6.1688,6.1688,6.1688,678
2011-07-21,6.0116,6.0494,6.0116,6.043,1183
2011-07-22,6.2317,6.4148,6.1688,6.3891,10250
2011-07-25,6.4584,6.4584,6.3891,6.4148,21
2011-07-26,6.3576,6.4398,6.2948,6.4019,2465
2011-07-27,6.4148,6.6728,6.4148,6.6728,21979
2011-07-28,6.3576,6.7986,6.3576,6.7986,4908
2011-07-29,6.7357,6.7986,6.6728,6.685,179039
2011-08-01,6.6786,6.6786,6.5784,6.6098,26480
2011-08-02,6.5214,6.6098,6.5214,6.5407,2707
2011-08-03,6.5407,6.5407,6.3891,6.3891,17537
2011-08-04,6.301,6.301,5.678,5.7914,34411
2011-08-05,5.3506,5.7283,5.3506,5.7283,14214
2011-08-08,5.2248,5.5394,4.7212,5.2248,385592
2011-08-09,4.9227,5.1617,4.5134,5.1617,150616
2011-08-10,5.1681,5.4765,5.0359,5.1555,84113
2011-08-11,5.0044,5.0044,4.7212,4.9603,41442
2011-08-12,5.1617,5.2248,5.0673,5.2248,6920
2011-08-16,5.7221,5.7221,5.382,5.6653,3636
2011-08-17,5.6653,5.6653,5.6591,5.6591,2115
2011-08-18,5.6591,5.6653,5.1932,5.596,16006
2011-08-19,5.1115,5.5773,5.0673,5.5709,6402
2011-08-22,5.6276,5.7914,5.6276,5.7914,4675
2011-08-23,5.6653,5.785,5.6653,5.785,164
2011-08-24,5.6653,6.106,5.6653,5.9801,39080
2011-08-25,6.2004,6.2004,5.6653,5.9801,3212
2011-08-26,5.8542,5.9171,5.8542,5.9171,2225
2011-08-29,6.2196,6.2825,6.1439,6.1439,11920
2011-08-30,6.2317,6.2317,6.0809,6.0809,500
2011-08-31,6.2317,6.2948,6.2317,6.2948,8102
2011-09-01,6.0809,6.2825,6.0809,6.2825,933
2011-09-05,5.9171,6.1252,5.9171,6.1252,7951
2011-09-06,5.6969,5.9801,5.6969,5.9297,10008
2011-09-07,6.0368,6.043,5.9297,5.9297,152
2011-09-08,5.6653,5.6653,5.382,5.4639,30477
2011-09-09,5.5332,5.5332,5.2878,5.4136,4009
2011-09-12,5.2248,5.4136,5.0359,5.2184,13622
2011-09-13,5.187,5.1932,4.8407,5.1617,14799
2011-09-14,5.1303,5.1617,4.9603,5.1492,9875
2011-09-15,5.1617,5.6591,4.91,5.382,144219
2011-09-16,5.4136,5.4136,5.0359,5.0359,14275
2011-09-19,5.2878,5.2878,4.8471,4.9982,12938
2011-09-20,5.0359,5.0359,4.8471,5.0296,31516
2011-09-21,4.9982,5.0611,4.8975,5.0611,147565
2011-09-22,4.9541,4.9729,4.8596,4.9541,296185
2011-09-23,4.91,4.9541,4.8659,4.9541,10429
2011-09-26,4.8596,4.9478,4.8596,4.91,64017
2011-09-27,4.9729,5.1617,4.8849,4.9163,21782
2011-09-28,5.0989,5.1617,5.0673,5.1303,74911
2011-09-29,5.187,5.5709,5.187,5.4136,45804
2011-09-30,5.2878,5.7599,5.2878,5.7599,128105
2011-10-03,5.7599,5.892,5.6653,5.8857,45339
2011-10-04,5.3569,5.7914,5.3569,5.7914,4854
2011-10-05,5.6653,5.8542,5.6653,5.8542,1643
2011-10-06,5.8542,5.8542,5.4828,5.6653,4718
2011-10-07,5.8542,5.8542,5.6653,5.6653,56061
2011-10-10,5.6717,5.892,5.5394,5.892,7800
2011-10-11,5.6653,6.106,5.6653,6.106,1282
2011-10-12,6.1252,6.1252,5.7283,5.7914,9266
2011-10-13,5.9801,5.9801,5.7283,5.9674,4614
2011-10-14,5.9423,6.1374,5.5646,6.1374,2922
2011-10-17,6.2382,6.2382,5.7975,6.2253,6580
2011-10-18,6.106,6.106,5.9801,6.106,4836
2011-10-19,6.0116,6.2761,5.9801,6.2567,2778
2011-10-20,6.2317,6.2317,5.7975,6.0996,4322
2011-10-21,6.1688,6.2883,6.1688,6.2883,2542
2011-10-24,6.2883,6.2883,5.9801,6.0116,7703
2011-10-25,5.999,5.999,5.9171,5.9801,2528
2011-10-26,5.9171,5.9486,5.8228,5.8228,44
2011-10-27,6.0116,6.2317,5.5394,5.6653,10045
2011-10-28,5.6653,5.6653,5.5394,5.5394,20572
2011-10-31,5.445,5.7158,5.445,5.5394,29678
2011-11-02,5.5394,5.5394,5.3632,5.3758,8704
2011-11-03,5.2878,5.3506,5.2248,5.2248,8948
2011-11-04,5.1617,5.1617,5.1052,5.124,12909
2011-11-07,5.0611,5.0611,5.0359,5.0359,6942
2011-11-08,5.4136,5.4765,5.0799,5.1617,6200
2011-11-09,4.9792,5.1617,4.9729,5.124,7172
2011-11-10,5.1555,5.1555,5.1555,5.1555,80
2011-11-14,5.1996,5.2562,5.1617,5.2562,6045
2011-11-15,5.0737,5.1932,4.91,5.0233,7200
2011-11-16,4.9288,5.0233,4.8911,4.91,25676
2011-11-17,5.0233,5.0233,4.7903,4.7903,2981
2011-11-18,4.6707,4.7841,4.6644,4.6707,3127
2011-11-21,4.5952,4.6582,4.4063,4.6456,14744
2011-11-22,4.4566,4.9729,4.4378,4.9729,8709
2011-11-23,5.0296,5.0296,4.5386,4.8156,5843
2011-11-24,4.5386,4.7212,4.5386,4.5952,3338
2011-11-25,4.5952,4.9037,4.4063,4.8784,16813
2011-11-28,4.7841,4.91,4.6267,4.8471,13126
2011-11-29,4.5701,4.9414,4.5701,4.9414,5086
2011-11-30,4.9414,5.2562,4.7274,5.0359,11982
2011-12-01,5.0359,5.2248,4.8156,5.2248,10462
2011-12-02,5.2878,5.4136,5.0359,5.382,18302
2011-12-05,5.4765,5.5018,5.0989,5.1617,18100
2011-12-06,5.1681,5.1681,4.9729,5.0799,6030
2011-12-07,4.9667,5.0737,4.9667,5.0611,3899
2011-12-08,5.2248,5.2248,4.9667,4.9729,5197
2011-12-09,5.2813,5.2813,4.8156,4.91,3965
2011-12-13,4.6771,4.8849,4.6582,4.6582,5022
2011-12-14,4.6582,4.6582,4.5638,4.6456,727
2011-12-15,4.6582,4.8156,4.6016,4.7527,153180
2011-12-16,4.6456,4.7841,4.6456,4.7841,84
2011-12-19,4.6582,4.7148,4.6582,4.7148,11979
2011-12-20,4.8156,4.8156,4.7212,4.7841,6648
2011-12-21,4.6142,4.8407,4.6142,4.8407,8939
2011-12-22,4.633,4.7841,4.633,4.7841,60039
2011-12-23,4.8407,4.8471,4.7338,4.8156,4574
2011-12-27,4.9729,4.9729,4.6016,4.7527,3521
2011-12-28,4.7841,5.0233,4.7841,4.8471,3755
2011-12-29,5.017,5.017,5.017,5.017,794
2011-12-30,5.017,5.4765,4.9163,4.9163,21696
2012-01-02,4.9163,5.0989,4.8471,5.0989,10409
2012-01-03,5.0673,5.2624,5.0673,5.2624,6402
2012-01-04,5.401,5.401,5.0359,5.0359,12558
2012-01-05,5.1617,5.1617,4.8784,5.0359,25770
2012-01-09,5.0359,5.1492,4.91,5.1492,3423
2012-01-10,5.1492,5.2562,5.0864,5.2562,8747
2012-01-11,5.2751,5.2751,5.2248,5.2248,636
2012-01-12,5.2184,5.3192,5.2184,5.3129,2907
2012-01-13,5.2878,5.2878,5.0989,5.1052,6759
2012-01-16,5.2122,5.2248,5.2122,5.2248,1827
2012-01-17,5.1617,5.1932,5.1115,5.1932,1262
2012-01-18,5.0864,5.1555,5.0799,5.1555,652
2012-01-19,5.0359,5.1807,5.0359,5.1807,3318
2012-01-20,5.2562,5.4199,5.2499,5.2499,3974
2012-01-23,5.2499,5.338,5.1932,5.338,1639
2012-01-24,5.2436,5.2813,5.1617,5.2813,1749
2012-01-25,5.1932,5.2751,5.1617,5.2248,4484
2012-01-26,5.2248,5.4073,5.2248,5.3065,60336
2012-01-27,5.5394,5.5899,5.3569,5.4891,21426
2012-01-30,5.5394,5.7473,5.5394,5.7283,8252
2012-01-31,5.7599,5.9801,5.7599,5.8542,20650
2012-02-01,5.7473,5.8794,5.7473,5.8794,10850
2012-02-02,5.8542,5.8542,5.6025,5.8542,8305
2012-02-03,5.8479,5.8794,5.8416,5.8794,3259
2012-02-06,5.7975,5.8542,5.6842,5.8542,3798
2012-02-07,5.7914,5.8479,5.6653,5.7599,6174
2012-02-08,5.8039,6.043,5.785,6.0368,21716
2012-02-09,6.0368,6.2196,6.0368,6.1374,24466
2012-02-10,6.0746,6.1624,6.0116,6.1567,69580
2012-02-13,6.1624,6.2633,6.106,6.2317,9580
2012-02-14,6.2004,6.2004,6.1688,6.2004,8746
2012-02-15,6.1688,6.4205,6.1688,6.2883,13747
2012-02-16,6.2948,6.3891,6.106,6.3891,2674
2012-02-17,6.3891,6.3955,6.2948,6.3891,713
2012-02-20,6.6098,6.6098,6.3891,6.3891,5131
2012-02-21,6.4834,6.5148,6.3076,6.3891,22674
2012-02-22,6.3261,6.4834,6.3076,6.4834,143556
2012-02-23,6.5148,6.6098,6.5091,6.5784,3286
2012-02-24,6.339,6.6098,6.339,6.6098,8231
2012-02-27,6.5784,6.5784,6.4519,6.5784,2418
2012-02-28,6.5214,6.6098,6.5214,6.6098,15007
2012-02-29,6.6034,6.6285,6.4897,6.6098,3558
2012-03-01,6.4897,6.6098,6.4897,6.6098,3118
2012-03-02,6.534,6.6285,6.534,6.6285,1455
2012-03-05,6.4083,6.6285,6.4083,6.6285,3408
2012-03-06,6.3769,6.6285,5.9927,6.6285,16316
2012-03-07,6.3325,6.6285,6.3325,6.6285,2917
2012-03-08,6.6348,6.7293,6.6098,6.6728,5819
2012-03-09,6.6098,6.6413,6.6098,6.6098,8478
2012-03-12,6.6413,6.6413,6.5469,6.6098,1136
2012-03-13,6.6413,6.7986,6.6413,6.7671,4230
2012-03-14,6.7986,7.1758,6.7986,7.1069,36140
2012-03-15,7.1446,7.5411,7.1446,7.5411,56899
2012-03-16,7.5223,7.9315,7.5223,7.7994,529866
2012-03-19,7.7496,8.4975,7.6544,8.2153,46723
2012-03-20,8.2153,8.2773,7.9381,7.9502,109447
2012-03-21,7.9502,8.1826,7.308,7.3335,21215
2012-03-22,7.2956,7.5542,7.2325,7.4968,9172
2012-03-23,7.2768,7.9315,7.2703,7.5542,3333
2012-03-26,7.5542,7.8499,7.308,7.8499,2740
2012-03-27,7.8557,7.8557,7.5542,7.8051,9725
2012-03-28,7.4902,7.6799,7.4902,7.6799,3683
